x,y,column
49,109,1
333,109,1
194,109,1
615,109,1
545,109,0
474,109,1
898,109,1
826,109,0
756,109,1
1241,109,1
1168,109,0
1088,109,1
194,143,0
121,143,0
49,143,0
474,143,0
404,143,0
333,143,0
1241,143,0
1168,143,0
1088,143,0
1070,143,0
898,143,0
333,178,0
194,178,0
121,178,0
49,178,0
545,178,0
474,178,0
898,178,0
826,178,0
1241,206,0
1168,206,0
1088,206,0
1070,206,0
898,206,0
545,251,0
512,251,0
474,251,1
404,251,0
333,251,1
194,251,1
121,251,0
49,251,1
615,251,1
898,251,1
859,251,0
826,251,0
756,251,1
1241,251,1
1168,251,0
1088,251,1
1241,310,1
1168,310,0
1088,310,1
898,310,1
194,394,1
121,394,0
49,394,1
615,394,1
545,394,0
512,394,0
474,394,1
898,394,1
859,394,0
826,394,0
756,394,1
898,466,0
859,466,0
756,466,0
615,466,0
512,466,0
474,466,0
512,538,0
474,538,1
615,538,1
898,538,1
859,538,0
756,538,1
