Source,Target
0,1
0,133
1,2
1,134
2,7
2,9
3,4
3,7
3,10
4,5
4,11
5,8
5,12
6,8
6,13
7,14
8,15
9,14
9,22
10,11
10,14
10,23
11,12
11,17
12,15
12,18
13,15
13,20
14,25
15,136
16,17
16,24
16,47
17,18
17,26
18,136
18,30
19,20
19,136
19,40
20,21
20,41
21,43
22,25
22,135
23,24
23,25
23,36
24,46
25,137
26,27
26,49
27,28
27,60
28,29
28,61
29,30
29,63
30,31
30,65
31,32
31,67
32,33
32,68
33,136
33,37
34,35
34,137
34,52
35,36
35,53
36,44
37,38
37,69
38,39
38,70
39,40
39,71
40,41
40,72
41,42
41,73
42,43
42,74
43,75
44,45
44,54
45,46
45,55
46,47
46,56
47,48
47,57
48,49
48,58
49,59
50,51
50,135
50,96
51,52
51,137
51,97
52,53
52,82
53,54
54,55
55,56
55,83
56,57
56,84
57,58
57,86
58,59
58,87
59,60
60,61
61,62
61,88
62,63
62,90
63,64
64,65
64,91
65,66
66,67
66,92
67,68
67,76
68,69
69,70
70,71
71,72
71,77
72,73
72,78
73,74
73,80
74,75
74,81
76,77
76,93
77,78
78,79
78,102
79,80
79,99
80,81
80,100
82,83
82,98
83,84
84,85
84,104
85,86
85,105
86,87
86,106
87,88
88,89
89,90
89,108
90,91
91,92
91,110
92,93
93,101
94,95
94,133
94,112
95,96
95,134
95,113
96,97
96,114
97,98
98,103
99,100
99,102
99,118
100,119
101,102
101,111
102,117
103,104
103,115
104,105
104,121
105,106
105,122
106,107
106,123
107,108
107,124
108,109
109,110
109,125
110,111
111,116
112,113
112,126
113,114
113,127
114,115
114,128
115,120
116,117
117,118
118,119
120,121
120,129
121,122
121,130
122,123
123,124
123,131
124,125
124,132
126,127
127,128
128,129
129,130
130,131
131,132
133,134
134,135
135,137
