x,y,column
308,31,0
272,31,0
199,31,0
175,31,0
347,31,0
759,31,0
679,31,0
603,31,0
910,31,0
849,31,0
1084,31,0
1034,31,0
981,31,0
308,168,0
272,168,0
199,168,1
175,168,1
347,168,0
1084,168,0
1034,168,0
981,168,1
910,168,0
849,168,1
759,168,1
679,168,0
603,168,0
199,233,0
347,233,0
759,233,0
603,233,0
199,300,0
347,300,0
849,300,0
759,300,0
603,300,0
199,325,1
175,325,1
759,325,1
199,371,1
175,371,1
347,371,0
849,371,1
759,371,1
602,371,0
346,427,0
602,427,0
199,433,0
346,441,0
759,434,0
602,441,0
199,492,0
342,488,0
759,492,0
611,498,0
598,488,0
849,521,0
759,521,0
759,550,0
602,547,0
346,547,0
199,550,0
849,603,1
759,603,1
199,603,1
175,603,1
