Source,Target
0,1
0,5
0,20
1,2
1,21
2,3
2,23
3,23
4,5
4,67
4,15
5,16
6,67
6,11
6,13
7,8
7,87
7,24
8,9
8,88
8,25
9,10
9,89
9,26
10,99
10,90
10,27
11,99
11,92
12,13
12,22
12,99
12,66
13,14
13,28
14,15
14,67
14,29
15,16
15,30
16,17
16,31
17,18
17,32
18,19
18,33
19,20
19,34
20,21
20,35
21,23
21,36
22,27
22,99
22,96
23,70
24,25
24,63
25,26
25,95
26,27
26,97
28,29
28,66
28,40
29,30
29,41
30,31
30,42
31,32
31,43
32,33
33,34
33,44
34,35
35,36
35,68
36,70
36,69
37,96
37,97
38,39
38,98
38,66
38,46
39,40
39,47
40,41
41,42
41,48
42,43
42,49
43,44
43,50
44,68
44,51
45,68
45,69
46,47
46,64
46,61
47,48
47,59
48,49
48,60
49,50
49,57
50,51
50,58
51,52
51,55
52,53
52,68
52,56
53,93
53,54
54,56
55,56
55,58
57,58
57,60
59,60
59,61
61,65
62,94
63,94
64,98
64,65
64,78
65,76
66,96
67,72
69,93
70,93
71,72
71,80
71,86
72,92
73,95
73,78
73,97
73,75
74,77
74,75
75,94
76,77
77,78
78,98
79,84
79,80
79,83
80,86
81,82
81,87
82,83
82,88
83,89
84,85
84,90
85,86
85,91
86,92
87,88
88,89
89,90
90,91
91,92
91,99
94,95
95,97
96,98
97,98
