Source,Target
0,1
0,17
1,2
1,18
2,3
2,11
3,4
3,12
4,5
4,20
5,6
5,21
6,101
6,22
7,8
7,103
7,15
8,9
8,16
9,10
9,108
10,113
11,12
12,19
13,14
13,102
13,33
14,15
14,103
14,34
15,16
15,35
16,108
16,36
17,18
17,25
18,19
18,26
19,20
19,27
20,21
20,28
21,22
21,29
22,23
22,30
23,24
23,31
24,101
24,32
25,26
25,37
26,27
26,38
27,28
27,39
28,29
28,40
29,30
29,41
30,31
30,42
31,32
32,33
32,43
33,34
33,44
34,35
34,45
35,36
35,46
36,106
36,47
37,38
37,53
38,39
38,54
39,40
39,48
40,41
40,49
41,42
41,56
42,43
42,57
43,44
44,45
45,46
45,50
46,47
46,51
47,105
47,52
48,49
48,55
49,99
50,51
50,58
51,52
51,59
52,104
52,60
53,54
54,55
54,63
55,99
55,132
56,57
56,99
56,100
57,61
58,59
58,72
59,60
59,73
60,110
60,74
61,100
61,68
62,63
62,75
63,132
63,134
64,65
64,69
65,66
65,70
66,71
67,68
67,133
67,100
67,77
68,69
68,78
69,70
69,79
70,71
71,72
71,80
72,73
72,81
73,74
73,82
74,107
74,83
75,134
75,136
76,77
76,135
76,133
76,97
77,78
77,87
78,79
78,88
79,80
79,92
80,81
80,93
81,82
81,94
82,83
82,85
83,84
83,86
84,111
84,107
84,90
85,86
85,95
86,89
87,88
87,98
88,91
89,90
90,109
91,92
92,93
93,94
94,95
96,97
96,137
96,135
97,98
99,132
100,133
101,102
102,103
104,105
104,110
104,129
105,106
105,138
106,108
106,139
107,110
107,140
108,113
109,141
109,111
110,140
110,129
111,112
111,131
112,141
112,130
113,114
114,115
114,139
115,116
115,119
116,117
117,118
117,121
118,122
119,120
119,138
120,121
120,123
121,122
121,124
122,125
123,124
123,138
124,125
124,127
125,128
126,127
126,129
126,140
127,128
127,131
128,130
129,138
131,140
132,133
132,134
133,135
134,135
134,136
135,137
136,137
