x,y,column
293,211,1
222,211,0
153,211,0
123,211,1
543,211,0
459,211,1
685,211,0
1130,211,1
1028,211,0
932,211,1
849,211,0
730,211,0
792,274,0
685,274,0
626,274,0
543,274,0
459,274,0
412,274,0
372,274,0
349,274,0
293,274,0
222,274,0
825,274,0
146,274,0
1138,274,0
1040,274,0
938,274,0
857,274,0
685,327,0
626,327,0
543,327,0
459,327,0
412,327,0
372,327,0
349,327,0
293,327,0
222,327,0
885,344,0
792,409,1
711,409,0
685,409,0
626,409,1
543,409,0
459,409,1
372,409,0
265,409,0
792,506,0
711,506,0
626,506,0
543,506,0
459,506,0
372,506,0
293,506,0
196,506,0
221,606,1
372,606,0
293,606,1
543,606,0
459,606,1
711,606,0
626,606,1
792,606,1
1148,331,0
1139,289,0
900,505,0
902,608,1
792,326,0
626,211,1
293,407,1
222,411,0
152,328,0
702,104,0
658,165,0
1032,393,0
1071,528,0
1127,450,1
999,579,0
1038,559,1
968,482,0
831,61,0
716,77,1
1107,34,1
1008,45,0
916,54,1
832,89,0
776,96,0
717,102,0
1118,117,0
1018,128,0
920,138,0
841,146,0
783,152,0
724,158,0
172,413,1
1144,316,1
1042,327,0
866,343,0
944,336,1
900,405,1
790,213,1
