x,y,column
449,13,0
372,13,0
175,69,0
137,69,1
449,69,1
372,69,1
219,69,1
821,105,0
775,105,0
175,143,0
137,143,1
214,143,1
1118,143,1
973,143,1
821,143,1
775,143,0
673,143,1
520,143,1
449,143,0
372,143,1
1118,219,0
1042,219,0
973,219,0
922,219,0
866,219,0
821,219,0
775,219,0
742,219,0
673,219,0
622,219,0
566,219,0
520,219,0
449,219,0
372,219,0
322,219,0
266,219,0
137,219,0
217,219,0
520,235,0
449,235,0
821,235,0
775,235,0
742,235,0
1118,235,0
1042,235,0
1118,306,1
1042,306,0
973,306,1
922,306,0
896,306,0
866,306,0
821,306,1
742,306,0
673,306,1
622,306,0
596,306,0
566,306,0
520,306,1
449,306,0
372,306,1
322,306,0
296,306,0
266,306,0
137,306,1
221,306,1
1118,436,1
1042,436,0
973,436,0
896,436,0
821,436,1
742,436,0
673,436,0
596,436,0
520,436,1
449,436,0
372,436,0
296,436,0
219,436,1
137,436,0
449,566,0
372,566,1
296,566,0
219,566,1
137,566,1
596,566,0
520,566,1
742,566,0
673,566,1
896,566,0
821,566,1
1118,566,1
1042,566,0
973,566,1
219,615,0
137,615,0
