x,y,column
1241,48,1
1224,48,1
1148,48,0
796,48,1
721,48,1
702,48,1
586,48,1
568,48,1
464,48,0
354,48,0
250,48,0
140,48,1
64,48,1
47,48,1
64,65,1
47,65,1
250,65,0
140,65,1
354,65,0
464,65,0
586,65,1
568,65,1
721,65,1
702,65,1
1241,65,1
1224,65,1
1148,65,0
796,65,1
461,134,0
1147,134,0
139,139,0
64,140,1
47,140,1
249,139,0
462,147,0
353,139,0
721,137,1
702,137,1
644,140,0
586,137,1
568,138,1
793,139,0
1241,140,1
1224,140,1
1147,147,0
1241,224,0
1224,224,0
1148,224,0
586,269,0
568,269,0
464,269,0
64,310,0
47,310,0
137,310,0
249,310,0
462,310,0
353,310,0
721,310,0
702,310,0
644,310,0
586,310,0
568,310,0
64,326,0
47,326,0
137,326,0
249,326,0
462,326,0
353,326,0
721,326,0
702,326,0
644,326,0
586,326,0
568,326,0
1241,326,0
1224,326,0
1148,326,0
140,460,0
249,460,0
353,460,0
463,460,0
64,466,0
47,467,0
139,474,0
249,474,0
353,474,0
586,467,0
568,466,0
463,474,0
644,491,0
586,491,1
568,491,1
795,490,0
721,493,1
702,493,1
1241,491,0
1224,491,0
1155,498,0
1142,488,0
64,568,1
47,568,1
250,568,0
140,568,1
354,568,0
464,568,0
644,568,0
586,568,1
568,568,1
1241,568,1
1224,568,1
1148,568,1
796,568,0
721,568,1
702,568,1
1241,585,1
1224,585,1
1148,585,1
796,585,0
721,585,1
702,585,1
644,585,0
586,585,1
568,585,1
464,585,0
354,585,0
250,585,0
140,585,1
64,585,1
47,585,1
