x,y,column
1020,31,1
983,31,0
945,31,0
911,31,1
620,67,0
1020,67,0
983,67,0
945,67,0
911,67,0
534,93,0
656,93,0
620,93,0
584,93,1
1020,109,0
983,109,0
945,109,0
911,109,0
692,124,0
656,124,0
620,124,0
584,124,0
534,124,0
475,152,1
441,152,0
402,152,0
365,152,0
309,152,1
255,152,1
692,152,1
656,152,0
620,152,0
869,152,0
835,152,0
1020,152,1
983,152,0
945,152,0
911,152,1
534,211,0
475,211,1
441,211,0
402,211,0
365,211,1
330,211,0
302,211,0
255,211,1
584,211,1
1020,211,1
983,211,0
945,211,0
911,211,1
869,211,0
835,211,0
799,211,1
741,211,0
692,211,1
330,278,0
295,278,0
255,278,1
441,278,0
402,278,0
365,278,1
534,278,0
475,278,1
741,278,0
869,278,0
835,278,0
799,278,1
1020,278,1
983,278,0
945,278,0
911,278,1
534,314,0
475,314,0
441,314,0
402,314,0
365,314,0
330,314,0
295,314,0
255,314,0
1020,314,0
983,314,0
945,314,0
911,314,0
869,314,0
835,314,0
799,314,0
741,314,0
559,353,0
534,353,0
475,353,0
441,353,0
402,353,0
365,353,1
330,353,0
295,353,0
255,353,1
1020,353,0
983,353,0
945,353,0
911,353,0
869,353,0
835,353,0
799,353,0
741,353,0
717,353,0
559,387,0
534,387,0
475,387,1
441,387,0
402,387,0
365,387,0
330,387,0
295,387,0
255,387,0
1020,387,1
983,387,0
945,387,0
911,387,1
869,387,0
835,387,0
799,387,1
741,387,0
717,387,0
911,411,0
869,411,0
835,411,0
799,411,0
741,411,0
534,445,0
475,445,0
441,445,0
402,445,0
365,445,0
330,445,0
295,445,0
255,445,0
1020,445,1
983,445,0
945,445,0
911,445,1
869,445,0
835,445,0
799,445,0
741,445,0
330,497,0
295,497,0
255,497,1
534,497,0
475,497,1
441,497,0
402,497,0
365,497,1
1020,497,1
983,497,0
945,497,0
911,497,1
869,497,0
835,497,0
799,497,1
741,497,0
365,530,0
330,530,0
656,553,0
620,553,0
584,553,1
534,553,0
475,553,0
441,553,0
402,553,0
365,553,0
330,553,0
295,553,0
255,553,0
1020,553,0
983,553,0
945,553,0
911,553,0
869,553,0
835,553,0
799,553,0
741,553,0
692,553,1
475,582,0
441,582,0
1020,605,1
983,605,0
945,605,0
911,605,1
869,605,0
835,605,0
799,605,1
741,605,0
692,605,1
656,605,0
620,605,0
584,605,1
534,605,0
475,605,1
441,605,0
402,605,0
365,605,1
330,605,0
295,605,0
255,605,1
835,132,0
799,185,0
799,88,0
799,114,0
802,150,1
741,175,0
741,118,0
692,64,0
690,93,1
692,167,1
656,62,0
620,51,0
584,63,0
584,45,0
584,174,0
584,150,1
534,70,0
534,183,0
534,147,0
475,133,0
738,69,0
