x,y,column
67,59,1
560,59,1
450,59,1
305,59,1
258,59,0
211,59,1
752,59,0
705,59,1
1246,59,1
1053,59,1
944,59,1
798,59,1
67,115,1
12,115,0
305,115,0
258,115,0
211,115,0
560,115,0
505,115,1
450,115,0
798,115,0
752,115,0
705,115,0
1053,115,0
999,115,1
944,115,0
101,161,1
67,161,0
12,161,1
595,161,1
560,161,0
505,161,1
450,161,0
415,161,1
305,161,1
258,161,0
211,161,1
1246,161,1
1198,161,0
1089,161,1
1053,161,0
999,161,1
944,161,0
909,161,1
798,161,1
752,161,0
705,161,1
211,205,0
101,205,0
67,205,0
12,205,1
705,205,0
595,205,0
560,205,0
505,205,0
450,205,0
415,205,0
305,205,0
1198,205,0
1089,205,0
1053,205,0
999,205,0
944,205,0
909,205,0
798,205,0
101,303,1
12,303,1
595,303,1
505,303,1
415,303,1
1089,303,1
999,303,1
909,303,1
167,356,0
101,356,1
67,356,0
12,356,1
661,356,0
595,356,1
560,356,0
505,356,1
450,356,0
415,356,1
349,356,0
1155,356,0
1089,356,1
1053,356,0
999,356,1
944,356,0
909,356,1
843,356,0
1246,414,1
1198,414,0
1155,414,0
1089,414,1
1053,414,0
999,414,0
944,414,0
909,414,1
843,414,0
798,414,1
752,414,0
705,414,1
661,414,0
595,414,1
560,414,0
505,414,0
450,414,0
415,414,1
349,414,0
305,414,1
258,414,0
211,414,1
167,414,0
101,414,1
67,414,0
12,414,1
305,466,0
258,466,0
211,466,0
798,466,0
752,466,0
705,466,0
1246,466,0
1198,466,0
12,550,1
349,550,1
305,550,0
258,550,0
211,550,0
167,550,1
67,550,1
505,550,1
450,550,1
843,550,1
798,550,0
752,550,0
705,550,0
661,550,1
560,550,1
999,550,1
944,550,1
1246,550,1
1198,550,0
1155,550,1
1053,550,1
167,587,0
67,587,0
450,587,0
349,587,0
661,587,0
560,587,0
944,587,0
843,587,0
1155,587,0
1053,587,0
