Source,Target
0,1
0,14
1,2
1,15
2,3
2,16
3,4
3,19
4,5
4,8
5,6
5,9
6,7
6,10
7,12
8,9
8,21
9,10
9,24
10,11
10,25
11,12
11,26
12,13
13,27
14,15
14,29
15,16
15,31
16,17
17,18
17,41
18,19
18,32
19,20
19,33
20,21
20,34
21,22
21,35
22,23
22,36
23,24
23,37
24,25
24,38
25,26
26,27
27,45
28,29
28,46
29,30
30,31
30,39
31,40
32,33
32,50
33,34
34,35
34,52
35,36
36,37
37,38
37,54
38,42
39,40
39,47
40,41
40,48
41,49
42,43
42,63
43,44
43,64
44,45
44,65
45,66
46,47
46,55
47,48
48,49
48,56
49,50
49,57
50,51
50,58
51,52
51,59
52,53
52,60
53,54
53,61
54,62
55,56
55,70
56,57
57,58
57,72
58,59
58,73
59,60
60,61
61,62
62,63
62,77
63,64
63,67
64,65
65,66
66,69
67,68
67,78
68,69
68,79
69,82
70,71
70,83
71,72
71,80
72,73
72,81
73,74
73,87
74,75
75,76
76,77
76,89
77,90
78,79
78,91
79,92
80,81
80,85
81,86
82,92
82,95
83,84
83,101
84,85
84,103
85,86
85,104
86,87
86,96
87,88
87,97
88,89
88,99
89,90
89,106
90,91
91,92
91,108
92,93
93,94
93,109
94,95
94,110
96,97
96,113
97,98
98,99
98,121
99,100
100,105
101,102
102,103
102,111
103,104
104,112
105,106
105,116
106,107
107,108
107,117
108,109
109,110
109,114
110,115
111,112
111,118
112,113
112,119
113,120
114,115
114,124
115,126
116,117
116,122
117,123
118,119
119,120
120,121
121,122
122,123
123,124
124,125
125,126
