Source,Target
0,1
0,30
1,2
1,14
2,3
2,17
3,4
3,18
4,5
4,19
5,6
5,20
6,7
6,21
7,8
7,22
8,9
8,23
9,10
9,24
10,11
10,25
11,12
11,26
12,13
12,27
13,29
14,15
14,30
14,33
15,16
15,86
16,17
16,88
17,18
17,90
18,19
18,37
19,20
19,38
20,21
20,39
21,22
21,40
22,23
22,41
23,24
23,42
24,25
24,35
25,26
25,36
26,27
26,34
27,28
27,93
28,29
28,95
29,31
30,32
31,95
31,44
32,33
32,45
33,86
33,46
34,93
34,36
34,48
35,36
35,42
35,49
36,50
37,38
37,90
37,53
38,39
38,54
39,40
39,55
40,41
40,56
41,42
41,51
42,52
43,44
43,95
43,94
44,57
45,46
45,58
46,47
46,59
47,86
47,87
48,92
48,50
48,73
49,50
49,52
49,71
50,72
51,52
51,56
51,69
52,70
53,54
53,91
53,65
54,55
54,66
55,56
55,67
56,68
57,94
57,76
58,59
58,60
59,87
59,61
60,61
60,77
61,62
61,78
62,63
62,87
63,64
63,89
64,65
64,91
64,79
65,66
66,67
66,80
67,68
68,69
68,81
69,70
70,71
70,82
71,72
72,73
72,83
73,74
74,75
74,92
74,84
75,76
75,94
76,85
77,78
78,79
79,80
80,81
81,82
82,83
83,84
84,85
86,88
87,89
88,89
88,90
89,91
90,91
92,93
92,94
93,95
