Source,Target
0,1
0,27
1,2
1,28
2,3
2,26
3,4
3,19
4,5
4,20
5,6
5,22
6,7
6,24
7,8
7,13
8,9
8,15
9,10
9,16
10,11
10,17
11,18
12,13
12,24
12,44
13,14
13,45
14,15
14,46
15,16
15,32
16,17
16,33
17,18
17,49
18,50
19,20
19,26
19,31
20,21
20,37
21,22
21,40
22,23
22,41
23,24
23,42
24,43
25,26
25,28
25,53
26,29
27,28
27,51
28,52
29,30
29,34
30,31
30,35
31,36
32,33
32,47
33,48
34,35
34,54
35,36
36,37
36,38
37,39
38,39
38,54
39,40
39,56
40,41
41,42
41,58
42,43
43,44
43,60
44,45
45,46
45,62
46,47
47,48
47,64
48,49
49,50
49,66
50,67
51,52
51,68
52,53
52,69
53,54
54,71
55,56
55,71
55,84
56,57
56,72
57,58
57,73
58,59
58,74
59,60
59,75
60,61
60,76
61,62
61,77
62,63
62,78
63,64
63,79
64,65
64,80
65,66
65,81
66,67
66,82
67,83
68,69
68,87
69,70
69,88
70,71
70,85
71,86
72,73
72,84
72,92
73,74
74,75
74,93
75,76
76,77
76,94
77,78
78,79
78,95
79,80
80,81
80,96
81,82
81,97
82,83
82,98
83,99
84,86
85,86
85,88
86,91
87,88
87,89
88,90
89,90
90,91
91,92
92,93
93,94
94,95
95,96
96,97
97,98
98,99
