x,y,column
1026,28,1
791,28,1
603,28,1
415,28,1
225,28,1
40,28,1
541,124,0
478,124,0
415,124,1
352,124,0
290,124,0
225,124,1
40,124,1
975,124,0
905,124,0
846,124,0
791,124,1
603,124,1
1233,124,1
1123,124,1
1026,124,1
225,190,0
40,190,0
905,190,0
846,190,0
1026,190,0
975,190,0
1233,190,0
1123,190,0
1123,252,0
1026,252,1
975,252,0
905,252,0
846,252,0
791,252,1
729,252,0
666,252,0
603,252,1
541,252,0
478,252,0
415,252,1
352,252,0
290,252,0
225,252,1
40,252,1
225,324,0
40,324,0
1233,324,1
1123,324,1
225,392,0
40,392,0
1233,392,0
1123,392,0
225,455,0
40,455,0
225,525,0
40,525,0
1233,525,1
1123,525,1
1233,612,1
1123,612,1
1026,612,1
975,612,0
905,612,0
846,612,0
791,612,1
729,612,0
666,612,0
603,612,1
541,612,0
478,612,0
415,612,1
352,612,0
290,612,0
225,612,1
40,612,1
