x,y,column
895,47,1
876,47,1
724,47,1
704,47,1
566,47,1
546,47,1
394,47,1
374,47,1
895,64,1
876,64,1
724,64,1
704,64,1
566,64,1
546,64,1
394,64,1
374,64,1
1240,160,1
1219,160,1
1068,160,1
1048,160,1
895,160,1
876,160,1
724,160,1
704,160,1
566,160,1
546,160,1
394,160,1
374,160,1
223,160,1
203,160,1
51,160,1
30,160,1
1240,180,1
1219,180,1
1068,180,1
1048,180,1
895,180,1
876,180,1
724,180,1
704,180,1
566,180,1
546,180,1
394,180,1
374,180,1
223,180,1
203,180,1
51,180,1
30,180,1
1240,265,1
1219,265,1
1068,265,1
1048,265,1
895,265,1
876,265,1
724,265,1
704,265,1
566,265,1
546,265,1
394,265,1
374,265,1
223,265,1
203,265,1
156,265,0
51,265,1
30,265,1
1240,285,1
1219,285,1
1068,285,1
1048,285,1
895,285,1
876,285,1
724,285,1
704,285,1
566,285,1
546,285,1
394,285,1
374,285,1
223,285,1
203,285,1
156,285,0
51,285,1
30,285,1
223,360,0
203,360,0
156,360,0
51,360,0
30,360,0
724,387,0
704,387,0
566,387,0
546,387,0
724,432,0
704,432,0
895,431,0
876,431,0
1240,432,0
1219,432,0
1068,432,0
1048,431,0
1240,580,1
1219,580,1
1068,580,1
1048,580,1
895,580,1
876,580,1
724,580,1
704,580,1
566,580,1
546,580,1
394,580,1
374,580,1
223,580,1
203,580,1
51,580,1
30,580,1
1240,600,1
1219,600,1
1068,600,1
1048,600,1
895,600,1
876,600,1
724,600,1
704,600,1
566,600,1
546,600,1
394,600,1
374,600,1
223,600,1
203,600,1
51,600,1
30,600,1
