Source,Target
0,1
0,47
0,7
1,2
1,3
2,74
2,48
2,72
3,48
3,8
4,5
4,45
4,12
5,6
5,46
5,13
6,7
6,14
7,8
8,9
8,16
9,10
9,48
9,17
10,72
10,18
11,12
11,20
12,13
12,22
13,14
13,23
14,15
15,16
15,24
16,17
17,18
17,25
18,19
18,26
19,28
20,21
20,35
21,22
21,31
22,23
23,24
23,32
24,25
24,39
25,26
25,29
26,27
27,28
27,30
28,34
29,30
29,40
30,33
31,32
31,36
32,38
33,34
33,41
35,36
36,37
37,38
38,39
38,42
39,40
39,43
40,41
40,44
42,43
43,44
45,97
45,96
46,47
46,97
47,92
47,97
48,72
49,50
49,57
50,51
50,54
51,56
52,53
52,56
52,63
53,64
54,55
54,58
55,56
55,62
57,58
57,59
58,61
59,60
59,66
60,61
60,67
61,62
62,63
62,69
63,64
63,70
64,65
65,71
66,67
67,68
67,73
68,69
68,103
69,70
69,74
70,71
70,72
73,103
74,103
75,76
75,85
76,77
76,87
77,78
77,79
78,80
79,80
79,88
80,81
80,83
81,102
82,100
82,102
83,102
83,91
84,85
85,86
86,87
86,89
87,88
88,90
89,90
89,94
90,91
90,95
91,92
91,96
92,102
93,94
94,95
95,96
95,98
96,99
98,99
100,101
100,103
101,103
