Source,Target
0,1
0,9
1,10
2,3
2,15
3,16
4,5
4,22
5,23
6,12
6,43
7,8
7,19
7,30
8,9
8,31
9,10
9,39
10,11
10,40
11,12
11,28
12,29
13,14
13,20
13,34
14,15
14,35
15,16
15,56
16,17
16,57
17,18
17,32
18,19
18,33
19,36
20,25
20,53
21,22
21,27
21,47
22,23
22,49
23,24
23,50
24,25
24,51
25,52
26,27
26,44
27,45
28,29
28,41
29,42
30,31
30,37
31,38
32,33
32,58
33,59
34,35
34,54
35,55
36,37
36,59
36,92
37,38
37,60
38,39
39,40
39,61
40,41
40,63
41,42
42,43
42,64
43,98
44,45
44,84
45,46
46,47
46,70
47,48
48,49
48,71
49,50
50,51
51,52
51,73
52,53
53,54
53,80
54,55
54,65
55,56
56,57
56,66
57,58
57,68
58,59
59,69
60,61
60,93
61,62
61,74
62,63
62,75
63,64
63,76
64,97
65,66
65,87
66,67
66,77
67,68
67,78
68,69
68,79
69,91
70,71
70,85
71,72
72,73
72,81
73,82
74,75
74,94
75,76
75,95
76,96
77,78
77,88
78,79
78,89
79,90
80,83
80,86
81,82
81,101
82,83
83,106
84,85
84,102
85,99
86,87
86,107
87,88
87,108
88,89
88,109
89,90
89,110
90,91
90,111
91,92
91,112
92,93
92,113
93,94
93,114
94,95
94,115
95,96
95,116
96,97
96,117
97,98
97,118
98,119
99,100
99,103
100,101
100,104
101,105
102,103
102,132
103,104
103,133
104,105
104,134
105,106
106,107
106,128
107,108
107,129
108,109
108,130
109,110
109,131
110,111
111,112
111,123
112,113
112,124
113,114
113,125
114,115
114,126
115,116
115,127
116,117
117,118
117,120
118,119
118,121
119,122
120,121
121,122
123,124
124,125
125,126
126,127
128,129
129,130
130,131
132,133
133,134
