x,y,column
338,111,1
284,111,0
203,111,1
148,111,1
93,111,0
40,111,1
23,111,0
1244,111,0
1228,111,1
1174,111,0
1119,111,1
1065,111,1
983,111,0
930,111,1
338,154,0
284,154,0
203,154,0
148,154,0
93,154,0
40,154,0
23,154,0
1244,154,0
1228,154,0
1174,154,0
1119,154,0
1065,154,0
983,154,0
930,154,0
930,180,0
874,180,0
765,180,0
726,180,0
688,180,0
634,180,0
579,180,0
541,180,0
503,180,0
394,180,0
338,180,0
148,198,0
93,198,0
40,198,1
284,198,0
203,198,1
394,198,0
338,198,1
765,198,0
726,198,0
688,198,1
634,198,0
579,198,1
541,198,0
503,198,0
446,198,1
874,198,0
822,198,1
983,198,0
930,198,1
1228,198,1
1174,198,0
1119,198,0
1065,198,1
93,247,0
40,247,1
148,247,1
312,247,0
284,247,0
257,247,0
203,247,1
446,247,1
430,247,0
394,247,0
338,247,1
874,247,0
837,247,0
822,247,1
1010,247,0
983,247,0
955,247,0
930,247,1
1065,247,1
1228,247,1
1174,247,0
1119,247,1
338,269,0
312,269,0
955,269,0
930,269,0
446,285,0
430,285,0
394,285,0
874,285,0
837,285,0
822,285,0
203,315,0
148,315,0
93,315,0
40,315,0
1228,315,0
1174,315,0
1119,315,0
1065,315,0
1010,315,0
955,315,0
930,315,0
446,341,0
394,341,0
338,341,0
312,341,0
257,341,0
203,341,0
930,341,0
874,341,0
822,341,0
1119,341,0
1065,341,0
93,382,0
40,382,1
148,382,1
257,382,0
203,382,1
394,382,0
338,382,1
765,382,0
726,382,0
688,382,1
634,382,0
579,382,1
541,382,0
503,382,0
446,382,1
874,382,0
822,382,1
1010,382,0
930,382,1
1065,382,1
1228,382,1
1174,382,0
1119,382,1
446,408,0
338,408,0
930,408,0
822,408,0
338,459,0
257,459,0
234,459,0
203,459,0
148,459,0
93,459,0
40,459,0
23,459,0
1244,459,0
1228,459,0
1174,459,0
1119,459,0
1065,459,0
1034,459,0
1010,459,0
930,459,0
338,517,1
234,517,0
203,517,1
148,517,1
93,517,0
40,517,1
23,517,0
1244,517,0
1228,517,1
1174,517,0
1119,517,1
1065,517,1
1034,517,0
930,517,1
