Source,Target
0,1
0,23
1,2
1,11
2,3
2,12
3,4
3,13
4,5
4,14
5,6
5,15
6,7
6,16
7,8
7,18
8,9
8,19
9,10
9,20
10,22
11,12
11,24
12,13
12,25
13,14
14,15
14,29
15,16
15,30
16,17
16,31
17,18
17,32
18,19
19,20
19,33
20,21
21,22
21,34
22,35
23,24
23,26
24,25
24,27
25,28
26,27
26,36
27,28
28,29
28,37
29,30
29,38
30,31
30,39
31,32
31,40
32,33
33,34
33,41
34,35
35,42
36,37
36,50
37,38
37,43
38,39
38,45
39,40
39,46
40,41
40,47
41,42
41,48
42,49
43,44
43,51
44,45
44,52
45,46
45,53
46,47
46,54
47,48
47,55
48,49
48,56
49,57
50,51
51,52
52,53
53,54
54,55
55,56
55,58
56,57
56,59
58,59
