x,y,column
959,189,0
448,248,0
393,248,0
338,248,1
959,248,0
934,248,0
800,248,1
744,248,0
700,248,1
658,248,1
608,290,0
554,290,0
959,290,0
934,290,0
800,290,0
744,290,0
700,290,0
663,290,0
554,317,0
508,317,0
663,317,0
608,317,0
959,317,0
934,317,1
800,317,0
800,339,0
744,339,0
700,339,0
663,339,0
959,356,0
934,356,0
800,356,0
448,385,0
393,385,0
338,385,1
700,385,1
661,385,1
959,385,0
934,385,0
800,385,1
744,385,0
505,419,0
569,419,0
781,419,1
957,446,0
936,189,1
743,203,0
450,103,0
448,530,0
393,112,0
393,521,0
338,120,1
338,512,1
509,379,1
507,405,0
484,535,1
554,383,0
548,417,0
526,542,0
609,391,0
606,416,0
582,551,0
659,399,1
651,431,0
642,484,0
629,558,1
702,405,1
699,437,0
689,490,0
676,566,0
744,417,0
740,446,0
718,573,0
797,419,1
789,453,0
766,580,1
838,423,0
836,460,0
810,587,0
884,435,0
882,464,0
859,595,0
933,442,1
933,474,0
910,603,1
910,29,1
859,38,0
811,45,0
765,53,1
719,60,0
671,68,0
624,75,1
581,82,0
526,91,0
484,100,1
933,159,0
883,164,0
833,173,0
787,180,0
741,187,0
694,195,0
646,202,0
604,209,0
551,217,0
507,228,0
886,197,0
838,205,0
796,211,1
744,219,0
699,227,1
657,233,1
608,237,0
553,247,0
508,252,1
