x,y,column
1248,43,1
1110,43,0
1021,43,1
898,43,1
779,43,0
667,43,1
544,43,1
425,43,0
313,43,1
230,43,0
1233,43,1
174,43,1
1110,164,0
1021,164,0
1218,164,0
1021,202,0
898,202,0
779,202,0
667,202,0
544,202,0
425,202,0
313,202,0
218,202,0
134,202,0
1223,282,1
1110,282,0
1021,282,1
1205,282,1
1110,361,0
1021,361,1
898,361,1
779,361,0
667,361,1
544,361,1
425,361,0
313,361,1
205,361,0
1194,361,0
94,361,1
1110,481,0
1021,481,0
898,481,0
779,481,0
667,481,0
544,481,0
425,481,0
313,481,0
187,481,0
1179,481,0
65,481,0
1110,598,0
1021,598,1
898,598,1
779,598,0
667,598,1
544,598,1
425,598,0
313,598,1
173,598,0
35,598,1
1208,248,0
1165,598,1
