Source,Target
0,1
0,6
1,2
1,7
2,3
2,8
3,4
3,9
4,5
5,9
5,10
6,7
6,14
7,8
7,16
8,9
8,27
9,12
10,11
10,13
11,20
12,13
12,17
13,18
14,15
14,22
15,16
15,23
16,24
17,18
17,31
18,19
18,32
19,20
19,33
21,22
21,34
22,23
23,24
24,25
25,26
25,35
26,27
26,28
27,29
28,29
28,36
29,30
30,31
30,40
31,32
31,41
32,33
32,42
34,35
35,36
35,37
36,38
37,38
37,52
38,39
38,43
39,40
39,44
40,41
41,42
41,45
43,44
43,61
44,45
44,53
45,54
46,47
46,55
47,48
47,56
48,81
49,50
49,68
50,51
50,57
51,52
51,58
52,59
53,54
53,65
54,55
54,66
55,56
55,67
56,79
57,58
57,70
58,59
58,62
59,60
60,61
60,63
61,64
62,63
62,71
63,64
63,73
64,65
64,75
65,66
66,67
66,77
67,78
68,69
68,89
69,70
69,90
70,71
70,91
71,72
72,73
72,86
73,74
74,75
74,88
75,76
76,77
76,97
77,78
78,79
78,98
79,80
79,82
80,81
80,83
81,85
82,83
82,99
83,84
84,85
84,103
86,87
86,93
87,88
87,94
88,95
89,90
89,104
90,91
91,92
92,93
92,105
93,94
93,106
94,95
94,107
95,96
96,97
96,108
97,98
97,100
98,99
98,101
99,102
100,101
100,109
101,102
102,103
104,105
105,106
107,108
107,110
108,109
108,111
109,112
110,111
111,112
