x,y,column
130,143,0
40,143,0
1224,143,0
1125,143,0
1027,143,0
1224,169,1
1125,169,0
1027,169,1
925,169,0
826,169,1
728,169,0
626,169,1
533,169,0
427,169,1
329,169,0
229,169,1
130,169,0
40,169,1
427,260,0
329,260,0
229,260,0
130,260,0
40,260,0
1224,260,0
1125,260,0
1027,260,0
925,260,0
826,260,0
728,260,0
626,260,0
329,335,0
229,335,1
130,335,0
40,335,1
1224,335,1
1125,335,0
1027,335,1
925,335,0
826,335,1
728,335,0
626,335,1
533,335,0
427,335,1
626,378,0
533,378,0
427,378,0
329,434,0
257,434,0
229,434,0
1125,434,0
1099,434,0
1027,434,0
329,472,0
257,472,0
229,472,1
130,472,0
40,472,1
1224,472,1
1125,472,0
1099,472,0
1027,472,1
925,472,0
826,472,1
728,472,0
626,472,1
427,472,1
