Source,Target
0,1
0,6
1,2
1,4
2,3
2,5
3,10
4,5
4,7
5,8
6,7
6,14
7,8
7,15
8,9
9,10
9,27
10,28
11,12
11,30
12,13
12,31
13,33
14,15
14,24
15,25
16,17
16,19
17,18
17,21
18,22
19,20
19,42
20,21
20,43
21,22
21,44
22,23
22,45
23,24
23,46
24,25
24,48
25,26
25,49
26,27
26,34
27,28
27,106
28,29
29,30
29,108
30,31
30,38
31,32
31,39
32,33
32,40
33,41
34,35
34,49
34,50
35,36
35,106
35,51
36,37
36,107
36,53
37,38
37,108
37,54
38,39
38,70
39,40
40,41
40,71
41,72
42,43
42,59
43,44
43,60
44,45
45,46
45,61
46,47
46,55
47,48
47,56
48,49
48,57
49,58
50,51
50,58
51,52
51,66
52,53
52,67
53,54
53,68
54,69
55,56
55,62
56,57
56,63
57,58
57,64
58,65
59,60
59,73
60,61
60,74
61,62
61,76
62,63
62,77
63,64
64,65
64,78
65,66
65,79
66,67
66,81
67,68
68,69
69,70
69,83
70,71
70,84
71,72
72,86
73,74
73,92
74,75
75,76
75,93
76,77
76,94
77,78
78,79
78,90
79,80
79,91
80,81
81,82
81,98
82,83
82,99
83,84
84,85
84,87
85,86
85,88
86,89
87,88
88,89
90,91
90,95
91,96
92,93
93,94
95,96
95,102
96,97
96,100
97,98
97,101
98,99
99,105
100,101
100,103
101,104
102,103
103,104
104,105
106,107
107,108
