Source,Target
0,1
0,12
0,13
1,2
1,14
2,3
2,34
3,4
3,35
4,36
5,6
5,15
6,7
6,16
7,8
7,21
8,9
8,22
9,10
9,23
10,11
10,25
11,12
11,28
12,31
13,14
13,17
14,18
15,16
15,19
16,20
17,18
17,32
18,33
19,20
19,44
20,21
20,45
21,22
21,46
22,23
22,47
23,24
23,48
24,25
24,52
25,26
25,37
26,27
26,38
27,28
27,39
28,29
28,40
29,30
29,41
30,31
30,42
31,43
32,33
32,43
32,49
33,34
33,50
34,35
34,74
35,36
35,75
36,76
37,38
37,53
38,39
39,40
40,41
40,62
41,42
42,43
43,63
44,45
44,56
45,46
45,57
46,47
46,58
47,48
47,59
48,51
49,50
49,54
50,55
51,52
51,60
52,53
53,61
54,55
54,72
55,73
56,57
56,64
57,58
57,65
58,59
58,66
59,60
59,67
60,61
60,68
61,62
61,69
62,63
62,70
63,71
64,65
65,66
66,67
67,68
68,69
69,70
70,71
71,72
71,77
72,73
72,78
73,74
73,79
74,75
74,80
75,76
75,81
76,82
77,78
77,87
78,79
78,83
79,80
79,84
80,81
80,90
81,82
81,91
83,84
83,85
84,86
85,86
85,88
86,89
87,88
87,96
88,89
88,92
89,90
89,93
90,91
90,99
91,100
92,93
92,94
93,95
94,95
94,97
95,98
96,97
96,105
97,98
97,101
98,99
98,102
99,100
99,108
100,109
101,102
101,103
102,104
103,104
103,106
104,107
105,106
105,114
106,107
106,110
107,108
107,111
108,109
108,117
109,118
110,111
110,112
111,113
112,113
112,115
113,116
114,115
115,116
116,117
117,118
