Source,Target
0,1
0,16
1,2
1,17
2,3
2,18
3,19
4,5
4,13
5,6
5,14
6,7
6,15
7,8
7,9
8,10
9,10
9,11
10,12
11,12
11,15
11,21
12,28
13,14
13,22
14,15
14,24
15,20
16,17
16,29
17,18
17,30
18,19
18,31
19,32
20,21
20,26
21,27
22,23
22,33
23,24
23,34
24,25
25,26
25,36
26,27
26,37
27,28
28,38
29,30
29,48
30,31
30,63
31,32
31,64
32,65
33,34
33,49
34,35
35,36
35,50
36,37
37,38
37,51
38,39
39,40
39,53
40,41
40,54
41,42
41,55
42,43
42,56
43,44
43,57
44,45
44,58
45,46
45,59
46,47
46,60
47,48
47,61
48,62
49,50
49,73
50,51
50,74
51,52
52,53
52,75
53,54
53,76
54,55
54,77
55,56
55,78
56,57
56,79
57,58
57,80
58,59
58,81
59,60
59,82
60,61
60,66
61,62
61,67
62,63
62,69
63,64
63,70
64,65
64,71
65,72
66,67
66,83
67,68
68,69
68,85
69,70
69,88
70,71
70,89
71,72
73,74
73,98
74,75
74,99
75,76
75,96
76,77
76,97
77,78
77,90
78,79
78,91
79,80
79,92
80,81
80,93
81,82
81,94
82,83
82,95
83,84
84,85
84,86
85,87
86,87
86,95
87,88
88,89
90,91
90,97
91,92
92,93
93,94
94,95
96,97
96,99
98,99
