x,y,column
1252,40,0
1233,40,0
848,40,0
831,40,0
446,40,0
429,40,0
235,40,0
43,40,0
25,40,0
1033,40,0
612,40,0
1252,201,1
1233,201,1
848,201,1
831,201,1
446,201,1
429,201,1
336,201,0
234,201,0
135,201,0
43,201,1
25,201,1
1046,201,0
626,201,0
546,201,0
43,219,1
25,219,1
234,219,0
135,219,0
1252,219,1
1233,219,1
848,219,1
831,219,1
446,219,1
429,219,1
335,219,0
1048,219,0
628,219,0
547,219,0
848,307,0
831,307,0
620,381,0
135,589,0
43,589,1
25,589,1
234,589,0
446,589,1
429,589,1
335,589,0
580,589,0
916,589,0
848,589,1
831,589,1
660,589,0
1252,589,1
1233,589,1
1081,589,0
1252,609,1
1233,609,1
916,609,0
848,609,1
831,609,1
446,609,1
429,609,1
336,609,0
235,609,0
135,609,0
43,609,1
25,609,1
1082,609,0
661,609,0
581,609,0
1252,263,0
1252,336,0
1252,462,0
1233,264,0
1233,337,0
1233,463,0
848,291,0
848,366,0
848,494,0
831,292,0
831,367,0
831,494,0
446,319,0
446,392,0
446,519,0
429,321,0
429,394,0
429,520,0
555,310,1
633,306,1
1053,276,0
561,382,1
642,379,1
892,365,0
1060,350,0
573,509,1
653,504,1
903,486,0
1071,476,0
