Source,Target
0,1
0,3
0,24
1,25
2,3
2,5
2,22
3,23
4,5
4,7
4,20
5,21
6,7
6,9
6,18
7,19
8,9
8,10
8,27
9,28
10,11
10,26
11,14
11,29
12,13
12,15
13,14
13,16
14,17
15,16
15,30
16,17
16,31
17,32
18,19
18,28
19,20
19,34
20,21
21,22
21,36
22,23
23,24
23,38
24,25
25,39
26,27
26,29
26,44
27,28
28,46
29,32
30,31
30,40
31,32
32,42
33,34
33,46
33,50
34,35
34,51
35,36
35,52
36,37
36,53
37,38
37,54
38,39
38,47
39,48
40,41
40,62
41,42
41,63
42,43
42,64
43,44
43,60
44,45
44,61
45,46
45,58
46,59
47,48
47,56
48,49
49,57
50,51
50,59
51,52
51,68
52,53
53,54
53,69
54,55
55,56
55,65
56,57
56,66
58,59
58,61
59,67
60,61
60,64
62,63
63,64
65,66
67,68
68,69
