Source,Target
0,1
0,108
1,2
1,109
2,3
2,26
3,4
3,14
4,5
4,15
5,6
5,16
6,7
6,17
7,8
7,18
8,9
8,19
9,10
9,20
10,11
10,22
11,12
11,23
12,13
12,24
13,25
14,15
14,27
15,16
16,17
17,18
18,19
19,20
20,21
21,22
21,32
22,23
22,33
23,24
23,34
24,25
24,35
25,36
26,27
26,109
26,30
27,31
28,29
28,108
28,42
29,30
29,109
29,43
30,31
30,44
31,45
32,33
32,37
33,34
33,38
34,35
34,39
35,36
35,40
36,41
37,38
37,46
38,39
39,40
39,47
40,41
41,48
42,43
42,63
43,44
43,52
44,45
45,53
46,47
46,49
47,48
47,50
48,51
49,50
49,57
50,51
50,58
51,59
52,53
52,64
53,54
53,65
54,55
54,66
55,56
55,67
56,57
56,68
57,58
57,60
58,59
58,61
59,62
60,61
60,69
61,62
61,70
62,71
63,64
63,75
64,65
64,76
65,66
65,77
66,67
66,78
67,68
67,79
68,69
68,80
69,70
69,72
70,71
70,73
71,74
72,73
72,81
73,74
73,82
74,83
75,76
75,87
76,77
76,88
77,78
77,89
78,79
78,90
79,80
79,91
80,81
80,92
81,82
81,84
82,83
82,85
83,86
84,85
84,93
85,86
85,94
86,95
87,88
87,99
88,89
88,100
89,90
89,101
90,91
90,102
91,92
91,103
92,93
92,104
93,94
93,96
94,95
94,97
95,98
96,97
96,105
97,98
97,106
98,107
99,100
100,101
101,102
102,103
103,104
104,105
105,106
106,107
108,109
