Source,Target
0,1
0,64
0,14
1,15
2,3
2,7
3,4
3,8
4,5
4,9
5,6
5,10
6,63
6,11
7,8
7,18
8,9
8,19
9,10
9,20
10,11
10,16
11,12
12,13
12,63
12,17
13,14
13,64
13,23
14,15
14,24
15,25
16,17
16,21
17,22
18,19
18,31
19,20
19,32
20,21
20,33
21,22
21,26
22,23
22,27
23,24
23,28
24,25
24,29
25,30
26,27
26,34
27,28
27,35
28,29
28,38
29,30
29,39
30,40
31,32
31,41
32,33
32,42
33,34
33,43
34,35
34,36
35,37
36,37
36,44
37,38
37,45
38,39
38,46
39,40
39,47
40,48
41,42
41,50
42,43
42,51
43,44
43,52
44,49
45,46
45,49
45,53
46,47
46,54
47,48
47,55
48,56
49,62
50,51
50,58
51,52
51,59
52,62
52,60
53,54
53,57
54,55
55,56
57,62
57,61
58,59
59,60
60,61
63,64
