Source,Target
0,1
0,9
0,15
1,2
1,17
2,3
2,12
3,4
3,13
4,5
4,14
5,10
6,7
6,33
7,8
7,18
8,9
8,19
9,20
10,11
10,30
11,31
12,13
12,26
13,14
13,27
14,28
15,16
15,22
16,17
16,23
17,24
18,19
18,35
19,20
19,36
20,37
21,22
21,37
21,43
22,23
22,44
23,24
23,45
24,25
24,46
25,26
25,47
26,27
26,48
27,28
28,29
28,38
29,30
29,39
30,31
30,40
31,41
32,33
32,49
33,34
33,50
34,35
34,51
35,36
35,52
36,37
37,42
38,39
39,40
39,53
40,41
41,54
42,43
43,44
43,55
44,45
45,46
45,56
46,47
47,48
47,57
49,50
49,58
50,51
51,52
51,59
53,54
53,61
54,63
55,56
55,65
56,57
56,67
57,69
58,59
58,71
59,73
60,61
60,92
61,62
61,93
62,63
62,94
63,95
64,65
64,82
65,66
65,83
66,67
66,84
67,68
67,85
68,69
68,86
69,70
69,87
70,88
71,72
71,75
72,73
72,76
73,74
73,77
74,78
75,76
75,111
76,77
77,78
78,79
79,80
79,99
80,81
80,100
81,82
81,101
82,83
83,84
84,85
85,86
85,102
86,87
87,88
88,89
89,90
89,96
90,91
90,97
91,92
91,98
92,93
93,94
94,95
95,110
96,97
96,105
97,98
97,106
98,107
99,100
99,114
100,101
100,115
101,116
102,103
102,118
103,104
103,121
104,105
104,122
105,106
106,107
107,108
108,109
108,119
109,110
109,120
111,112
112,113
112,125
113,114
113,126
114,115
115,116
116,117
117,118
117,123
118,124
119,120
121,122
123,124
125,126
