Source,Target
0,1
0,17
1,2
1,19
2,3
2,20
3,21
4,5
4,12
5,6
5,13
6,7
6,14
7,15
8,9
8,22
9,10
9,23
10,11
10,24
11,26
12,13
12,27
13,14
14,15
15,16
16,17
16,36
17,18
18,19
18,38
19,20
20,21
21,68
22,23
22,69
23,24
24,25
25,26
25,28
26,27
27,30
28,29
28,45
29,30
29,52
30,31
31,32
31,53
32,33
32,41
33,34
33,42
34,35
34,43
35,36
35,46
36,37
37,38
37,47
38,39
39,40
39,49
40,66
41,42
41,56
42,43
42,57
43,58
44,45
44,71
45,50
46,47
46,60
47,48
47,62
48,49
48,64
49,65
50,51
50,72
51,52
51,73
52,53
52,75
53,54
54,55
55,56
55,76
56,57
57,58
57,90
58,59
59,60
59,61
61,62
61,77
62,63
63,64
63,78
64,65
65,66
65,93
66,67
67,68
67,81
68,82
69,70
69,83
70,71
70,84
71,72
72,73
72,87
73,74
74,75
74,79
75,76
76,80
77,78
77,91
78,92
79,80
79,88
80,89
81,82
81,94
82,95
83,84
83,85
84,86
85,86
86,87
87,88
88,89
88,96
89,90
90,91
90,97
91,92
92,93
92,98
93,94
94,95
96,97
97,98
