x,y,column
1155,65,1
1111,65,1
1077,65,1
1034,65,1
1197,93,1
1155,93,1
1111,93,1
1077,93,1
1034,93,1
992,93,1
1197,134,0
1155,134,0
1111,134,0
1077,134,0
1034,134,0
992,134,0
1197,175,1
1155,175,0
1111,175,1
1077,175,1
1034,175,0
992,175,1
1197,215,0
1155,215,0
1111,215,0
1077,215,0
1034,215,0
992,215,0
1197,254,1
1155,254,0
1111,254,1
1077,254,1
1034,254,0
992,254,1
1197,295,0
1155,295,0
1111,295,0
1077,295,0
1034,295,0
992,295,0
661,320,0
634,320,0
571,320,0
1197,358,0
1155,358,0
1111,358,0
1077,358,0
1041,358,0
992,358,0
968,358,0
943,358,0
908,358,0
865,358,0
823,358,0
781,358,0
739,358,0
700,358,0
661,358,0
634,358,0
571,358,0
530,358,0
490,358,0
448,358,0
406,358,0
364,358,0
322,358,0
279,358,0
238,358,0
196,358,0
153,358,0
153,416,1
1197,416,1
1155,416,0
1111,416,1
1077,416,0
1034,416,0
992,416,0
968,416,1
943,416,0
908,416,1
865,416,0
823,416,1
781,416,0
739,416,1
700,416,0
661,416,1
634,416,1
616,416,0
571,416,1
530,416,0
490,416,1
448,416,0
406,416,1
364,416,0
322,416,1
279,416,0
238,416,1
218,416,0
196,416,0
179,416,0
153,450,1
571,450,1
530,450,0
490,450,1
448,450,0
406,450,1
364,450,0
322,450,1
279,450,0
238,450,1
196,450,0
179,450,0
1197,450,0
1155,450,0
1111,450,0
1077,450,1
1034,450,0
992,450,1
943,450,0
908,450,1
865,450,0
823,450,1
781,450,0
739,450,1
700,450,0
661,450,1
616,450,0
600,450,0
1197,492,1
1155,492,0
1111,492,1
1077,492,0
1034,492,0
992,492,0
943,492,0
908,492,0
865,492,0
823,492,0
781,492,0
739,492,0
700,492,0
661,492,0
616,492,0
600,492,0
571,492,0
530,492,0
490,492,0
448,492,0
406,492,0
364,492,0
322,492,0
279,492,0
238,492,0
196,492,0
153,492,0
1077,532,1
1034,532,0
992,532,1
943,532,0
908,532,1
865,532,0
823,532,1
781,532,0
739,532,1
700,532,0
661,532,1
616,532,0
571,532,1
530,532,0
490,532,1
448,532,0
406,532,1
364,532,0
322,532,1
279,532,0
238,532,1
196,532,0
153,532,1
700,547,0
661,547,0
616,547,0
571,547,0
530,547,0
