Source,Target
0,1
0,14
1,2
1,15
2,3
2,16
3,4
3,17
4,5
4,18
5,19
6,7
6,30
7,8
7,31
8,9
8,34
9,10
9,35
10,11
10,36
11,12
11,37
12,13
12,38
13,14
13,40
14,15
14,41
15,16
15,42
16,17
17,18
18,19
18,43
19,20
19,44
20,21
20,45
21,22
21,46
22,23
22,47
23,24
23,48
24,25
24,49
25,26
25,50
26,27
26,28
27,29
28,29
28,51
29,52
30,31
30,32
31,33
32,33
32,56
33,34
33,57
34,35
34,58
35,36
36,37
37,38
38,39
39,40
40,41
41,42
42,43
43,44
44,45
45,46
46,47
47,48
48,49
49,50
50,51
50,53
51,52
51,54
52,55
53,54
54,55
56,57
57,58
