Source,Target
0,1
0,15
0,36
1,2
1,19
2,3
2,22
3,4
3,23
4,5
4,24
5,6
5,25
6,7
6,26
7,8
7,27
8,9
8,28
9,10
9,16
10,11
10,17
11,18
12,13
12,32
13,14
13,33
14,15
14,34
15,35
16,17
16,29
17,18
17,30
18,31
19,20
19,37
20,21
20,38
21,22
21,39
22,23
22,40
23,41
24,25
24,41
24,56
25,26
25,57
26,27
26,58
27,28
27,42
28,29
28,43
29,30
29,44
30,31
30,45
31,46
32,33
32,47
33,34
33,48
34,35
34,49
35,36
35,50
36,37
36,51
37,38
37,52
38,39
39,40
40,41
40,54
41,55
42,43
42,58
42,73
43,44
43,74
44,45
44,75
45,46
45,76
46,64
47,48
47,77
48,49
48,78
49,50
49,79
50,51
50,80
51,52
51,65
52,53
52,66
53,54
53,67
54,55
54,59
55,56
55,60
56,57
56,61
57,58
57,62
58,63
59,60
59,68
60,61
60,69
61,62
61,70
62,63
62,71
63,72
64,76
65,66
65,80
66,67
67,68
68,69
69,70
70,71
71,72
72,73
73,74
74,75
75,76
77,78
78,79
79,80
