Source,Target
0,1
0,14
1,2
1,15
2,16
3,4
3,20
4,5
4,21
5,6
5,22
6,7
6,23
7,8
7,24
8,9
8,25
9,26
10,11
10,17
11,12
11,18
12,19
13,14
13,26
13,29
14,15
14,31
15,16
15,47
16,48
17,18
17,34
18,19
18,35
19,20
19,32
20,21
20,33
21,22
21,38
22,23
22,39
23,24
23,40
24,25
24,41
25,26
25,42
26,27
27,28
27,43
28,29
28,44
29,30
30,31
30,45
31,46
32,33
32,36
33,37
34,35
34,62
35,36
35,63
36,37
36,49
37,38
37,50
38,39
38,51
39,40
39,52
40,41
40,53
41,42
41,54
42,43
42,55
43,44
43,56
44,45
45,46
45,57
46,47
46,58
47,48
47,60
48,61
49,50
49,64
50,51
51,52
52,53
53,54
54,55
55,56
56,57
57,58
58,59
59,60
60,61
62,63
63,64
