Source,Target
0,1
0,23
1,2
1,43
2,3
2,19
3,4
3,20
4,5
4,16
5,6
5,17
6,7
6,18
7,8
7,14
8,9
8,15
9,10
9,40
10,11
11,12
11,24
12,13
12,26
13,27
14,15
14,33
15,34
16,17
16,30
17,18
17,31
18,32
19,20
19,28
20,29
21,22
21,35
22,23
22,36
23,38
24,25
24,41
25,26
25,46
26,27
26,47
27,58
28,29
28,44
29,30
29,52
30,31
30,53
31,32
31,64
32,33
32,48
33,34
33,49
34,39
35,36
35,70
36,37
36,54
37,38
37,55
38,42
39,40
39,50
40,41
41,45
42,43
42,56
43,44
44,51
45,46
45,62
46,47
47,57
48,49
48,65
49,50
50,59
51,52
51,69
52,53
53,63
54,55
54,71
55,56
56,66
57,58
57,72
58,73
59,60
59,92
60,61
60,79
61,62
61,81
62,85
63,64
63,74
64,65
64,75
65,76
66,67
66,95
67,68
67,82
68,69
68,84
69,88
70,71
70,77
71,78
72,73
72,86
73,87
74,75
74,89
75,76
75,90
76,91
77,78
77,93
78,94
79,80
80,81
80,105
82,83
83,84
83,99
85,86
85,106
86,87
86,107
87,108
88,89
88,100
89,90
89,101
90,91
90,102
91,92
91,103
92,104
93,94
93,96
94,95
94,97
95,98
96,97
97,98
98,99
99,100
100,101
101,102
102,103
103,104
104,105
105,106
106,107
107,108
