Source,Target
0,1
0,12
1,2
1,13
2,3
2,15
3,4
3,16
4,17
5,6
5,19
6,7
6,21
7,8
7,22
8,9
8,23
9,10
9,24
10,11
10,25
11,12
11,26
12,13
12,27
13,14
14,15
14,28
15,16
15,29
16,17
16,30
17,31
18,19
18,34
19,20
19,35
20,21
20,36
21,22
21,37
22,23
22,38
23,24
23,39
24,25
24,40
25,26
25,41
26,27
26,42
27,28
27,43
28,29
28,44
29,30
29,45
30,31
30,46
31,32
31,48
32,33
32,49
33,225
34,35
34,230
35,36
35,55
36,37
36,57
37,38
37,58
38,39
38,60
39,40
39,61
40,41
40,62
41,42
41,63
42,43
42,64
43,44
43,65
44,45
44,66
45,46
45,67
46,47
46,79
47,48
47,50
48,49
48,224
49,225
49,51
50,224
50,223
51,52
51,224
51,80
52,54
52,225
52,81
53,54
53,227
54,227
54,225
55,56
55,230
56,57
56,69
57,58
58,59
59,60
59,70
60,61
60,71
61,62
61,72
62,63
62,73
63,64
63,74
64,65
64,75
65,66
65,76
66,67
66,77
67,78
68,69
68,230
68,83
69,70
69,84
70,71
70,85
71,72
71,86
72,73
73,74
74,75
75,76
76,77
77,78
78,79
78,88
79,223
79,222
80,81
80,223
80,91
81,82
81,92
82,227
82,93
83,84
83,87
83,219
84,85
84,96
85,86
85,97
86,98
87,234
87,232
88,89
88,101
89,90
89,222
89,102
90,91
90,223
90,103
91,92
91,104
92,93
92,105
93,94
93,106
94,95
94,227
94,107
95,228
95,108
96,97
96,219
97,98
97,109
98,110
99,219
99,234
100,101
100,111
101,102
101,112
102,103
102,114
103,104
103,115
104,105
104,116
105,106
105,117
106,107
106,118
107,108
107,119
108,120
109,110
109,121
110,122
111,112
111,123
112,113
113,114
113,124
114,115
114,125
115,116
115,126
116,117
116,127
117,118
117,128
118,119
118,129
119,120
119,130
120,131
121,122
121,132
122,133
123,124
123,134
124,125
124,135
125,126
125,136
126,127
126,137
127,128
127,138
128,129
128,226
129,130
129,139
130,131
130,140
132,133
132,141
133,142
134,135
134,143
135,136
135,144
136,137
136,145
137,138
137,146
138,226
138,147
139,140
139,226
139,148
140,149
141,142
141,221
142,153
143,144
143,159
144,145
144,160
145,146
145,161
146,147
146,162
147,151
147,163
148,149
148,151
149,150
149,177
150,178
151,226
151,164
152,221
152,165
153,154
153,221
153,166
154,155
154,167
155,156
155,168
156,157
156,169
157,158
157,170
158,159
158,171
159,160
159,172
160,161
160,173
161,162
162,163
162,174
163,164
163,175
164,176
165,220
165,179
166,167
166,220
166,181
167,168
167,182
168,169
168,183
169,170
169,184
170,171
170,185
171,172
171,186
172,173
172,187
173,174
173,188
174,175
174,189
175,176
175,190
176,177
176,191
177,178
177,204
178,205
179,180
179,206
180,181
180,220
180,192
181,182
181,193
182,183
182,194
183,184
183,195
184,185
184,196
185,186
185,197
186,187
186,198
187,188
187,199
188,189
188,200
189,190
189,201
190,191
190,202
191,203
192,193
192,207
193,194
193,208
194,195
194,209
195,196
195,210
196,197
196,211
197,198
197,212
198,199
198,213
199,200
199,214
200,201
200,215
201,202
201,216
202,203
202,217
203,204
203,218
204,205
206,207
207,208
208,209
209,210
210,211
211,212
212,213
213,214
214,215
215,216
216,217
217,218
220,221
222,223
223,224
227,228
229,230
229,231
230,232
231,232
231,233
232,234
233,234
