Source,Target
0,1
0,4
1,2
1,6
2,3
2,7
3,8
4,5
4,13
4,14
5,6
5,15
6,7
6,19
7,8
7,32
8,33
9,10
9,24
10,11
10,25
11,12
11,26
12,13
12,20
13,16
14,15
14,17
15,18
16,17
16,22
17,18
17,23
18,19
19,31
20,21
20,27
21,22
21,28
22,23
22,29
23,30
24,25
24,34
25,26
25,35
26,27
26,36
27,28
27,38
28,29
28,39
29,30
29,40
30,31
30,41
31,32
31,42
32,33
32,43
33,44
34,35
34,45
35,36
35,46
36,37
36,47
37,38
37,48
38,39
38,49
39,40
39,50
40,41
40,51
41,42
41,52
42,43
42,53
43,44
43,54
44,55
45,46
46,47
47,48
48,49
48,56
49,50
49,57
50,51
50,58
51,52
51,59
52,53
52,60
53,54
53,61
54,55
54,62
55,63
56,57
57,58
58,59
59,60
60,61
61,62
62,63
