x,y,column
305,120,0
208,120,1
128,120,1
22,120,0
589,120,0
497,120,0
400,120,1
1253,120,0
1156,120,0
1061,120,0
969,120,0
1253,171,1
1156,171,1
1061,171,0
969,171,1
873,171,0
778,171,1
686,171,0
589,171,1
497,171,0
400,171,0
305,171,0
208,171,0
497,252,0
400,252,0
686,274,0
589,274,1
497,274,0
400,274,1
305,274,0
208,274,1
128,274,0
22,274,1
873,274,0
778,274,1
1061,274,0
969,274,1
1253,274,1
1156,274,1
208,312,0
128,312,0
22,312,0
873,349,0
805,349,0
778,349,0
686,378,0
589,378,1
497,378,0
400,378,1
305,378,0
208,378,1
128,378,0
22,378,1
1061,378,0
969,378,1
873,378,0
805,378,0
778,378,1
1253,378,1
1156,378,1
589,434,0
497,434,0
400,434,0
305,434,0
208,434,0
969,487,0
873,487,0
778,487,0
208,526,1
128,526,0
22,526,1
