Source,Target
0,1
0,3
1,2
1,4
2,5
3,4
3,7
4,5
4,8
5,6
5,9
6,10
7,8
7,12
8,9
9,10
10,11
11,20
12,14
12,16
13,14
13,17
14,15
15,16
15,21
16,22
17,19
17,25
18,19
18,23
19,24
20,28
21,22
21,26
22,27
23,24
23,38
24,25
24,30
25,31
26,27
26,33
27,29
28,46
29,33
29,37
30,31
30,34
31,32
32,33
32,35
33,36
34,35
34,39
35,36
35,40
36,37
36,41
37,42
38,39
38,49
39,40
39,50
40,41
40,51
41,42
41,52
42,43
42,53
43,44
43,54
44,45
44,55
45,46
45,47
46,48
47,48
47,55
47,57
48,58
49,50
49,82
50,51
50,83
51,52
52,53
52,60
53,54
53,61
54,55
54,62
55,56
56,57
56,63
57,58
57,64
58,59
58,65
59,66
60,61
60,67
61,62
61,68
62,69
63,64
63,70
64,65
64,72
65,66
65,73
66,94
67,68
67,74
68,69
68,75
69,77
70,71
70,78
71,72
71,79
72,73
72,80
73,81
74,75
74,84
75,76
75,85
76,77
76,86
77,87
78,79
78,89
79,80
79,91
80,81
80,92
81,93
82,83
83,84
84,85
85,86
86,87
86,95
87,88
88,89
88,96
89,90
90,91
90,96
91,92
92,93
93,94
95,96
