x,y,column
160,146,0
115,146,0
66,146,1
286,146,0
245,146,0
205,146,1
339,146,1
517,146,0
462,146,0
409,146,1
681,146,0
626,146,0
572,146,1
845,146,0
790,146,0
736,146,1
1006,146,0
954,146,0
899,146,1
1064,146,1
1230,146,1
1186,146,0
1143,146,1
1230,242,0
1186,242,0
1143,242,0
954,257,0
899,257,0
286,293,0
245,293,0
205,293,1
160,293,0
115,293,0
66,293,1
1064,293,1
1006,293,0
954,293,0
899,293,1
845,293,0
790,293,0
736,293,1
681,293,0
626,293,0
572,293,1
517,293,0
462,293,0
409,293,1
339,293,1
1230,293,1
1186,293,0
1143,293,1
1230,354,1
1143,354,0
1064,354,1
1006,354,0
954,354,0
899,354,1
845,354,0
790,354,0
736,354,1
681,354,0
626,354,0
572,354,1
517,354,0
462,354,0
409,354,1
339,354,1
286,354,0
245,354,0
205,354,1
160,354,0
115,354,0
66,354,1
35,354,0
286,500,0
245,500,0
205,500,1
160,500,0
115,500,0
66,500,1
35,500,0
1230,500,1
1143,500,0
1064,500,1
1006,500,0
954,500,0
899,500,1
845,500,0
790,500,0
736,500,1
681,500,0
626,500,0
572,500,1
517,500,0
462,500,0
409,500,1
339,500,1
