Source,Target
0,10
1,2
1,10
1,12
2,3
2,13
3,4
3,16
4,5
4,17
5,6
5,18
6,7
6,19
7,8
7,20
8,9
8,21
9,11
10,14
11,23
12,13
12,14
12,25
13,15
14,60
15,16
15,26
16,17
16,30
17,18
17,31
18,19
18,32
19,20
19,33
20,21
20,34
21,22
21,35
22,23
22,36
23,38
24,27
25,26
25,27
25,28
26,29
27,60
27,37
28,29
28,37
28,39
29,30
29,40
30,31
30,41
31,32
31,42
32,33
32,43
33,34
33,44
34,35
34,45
35,36
35,46
36,38
36,47
37,48
38,49
39,40
39,48
39,50
40,41
40,51
41,42
41,52
42,43
42,53
43,44
43,54
44,45
44,55
45,46
45,56
46,47
46,57
47,49
47,58
48,61
49,59
50,51
50,61
51,52
52,53
53,54
54,55
55,56
56,57
57,58
58,59
