Source,Target
0,1
0,7
1,2
1,8
2,3
2,9
3,4
3,21
4,5
4,22
5,6
5,10
6,13
7,8
7,24
8,9
8,25
9,26
10,11
10,23
11,12
11,19
12,13
12,20
13,14
13,16
14,15
14,17
15,18
16,17
16,37
17,18
17,38
18,39
19,20
19,35
20,36
21,22
21,26
21,32
22,23
22,33
23,34
24,25
24,27
25,26
25,29
26,31
27,28
27,40
28,29
28,41
29,30
30,31
30,42
31,32
32,33
32,43
33,34
33,44
34,35
34,45
35,36
35,58
36,37
36,59
37,38
37,60
38,39
39,61
40,41
40,46
41,42
41,47
42,43
42,48
43,44
43,49
44,45
44,50
45,51
46,47
46,52
47,48
47,53
48,49
48,54
49,50
49,55
50,51
50,56
51,57
52,53
53,54
54,55
55,56
56,57
57,58
58,59
59,60
60,61
