Source,Target
0,1
0,16
1,2
1,17
2,3
2,10
3,4
3,11
4,5
4,8
5,6
5,9
6,7
6,14
7,15
8,9
8,12
9,13
10,11
10,18
11,20
12,13
12,21
13,14
13,22
14,15
14,29
15,30
16,17
16,23
17,18
17,24
18,19
19,20
19,25
20,26
21,22
21,27
22,28
23,24
23,31
24,25
24,32
25,26
25,33
26,27
26,35
27,28
27,36
28,29
28,37
29,30
29,38
30,39
31,32
31,43
32,33
32,44
33,34
33,40
34,35
34,41
35,36
35,42
36,37
36,47
37,38
37,48
38,39
38,49
39,50
40,41
40,45
41,42
42,46
43,44
43,53
44,45
44,54
45,46
45,55
46,47
46,56
47,48
47,51
48,49
48,52
49,50
49,59
50,60
51,52
51,57
52,58
53,54
53,61
54,55
54,62
55,56
55,63
56,57
56,64
57,58
58,59
58,65
59,60
59,66
60,67
61,62
62,63
63,64
64,65
65,66
66,67
