Source,Target
0,1
0,25
1,2
1,26
2,27
3,4
3,21
4,5
4,22
5,23
6,7
6,17
7,8
7,18
8,19
9,10
9,13
10,11
10,14
11,15
12,13
12,29
13,14
14,15
14,32
15,16
16,17
16,35
17,18
18,19
18,38
19,20
20,21
20,41
21,22
22,23
22,44
23,24
24,25
24,47
25,26
26,27
26,50
27,28
28,53
29,30
29,54
30,31
30,55
31,32
31,56
32,33
32,57
33,34
33,58
34,35
34,59
35,36
35,60
36,37
36,61
37,38
37,62
38,39
38,63
39,40
39,64
40,41
40,65
41,42
41,66
42,43
42,67
43,44
43,68
44,45
44,69
45,46
45,70
46,47
46,71
47,48
47,72
48,49
48,73
49,50
49,74
50,51
50,75
51,52
51,76
52,53
52,77
53,78
54,55
54,91
55,56
55,88
56,57
57,58
57,89
58,59
59,60
59,90
60,61
60,94
61,62
61,85
62,63
63,64
63,86
64,65
65,66
65,87
66,67
66,97
67,68
67,82
68,69
69,70
69,83
70,71
71,72
71,84
72,73
72,100
73,74
73,79
74,75
75,76
75,80
76,77
77,78
77,81
78,103
79,80
80,81
80,101
81,102
82,83
83,84
83,98
84,99
85,86
86,87
86,95
87,96
88,89
89,90
89,92
90,93
91,92
92,93
93,94
94,95
95,96
96,97
97,98
98,99
99,100
100,101
101,102
102,103
