x,y,column
1004,16,1
870,16,1
660,61,0
572,61,0
1092,85,1
1004,85,0
918,85,1
870,85,0
768,85,1
660,113,0
572,113,0
481,169,1
381,169,0
327,169,1
698,169,1
660,169,0
572,169,1
381,209,0
327,209,0
232,209,1
1092,209,1
918,209,1
870,209,0
768,209,1
572,271,0
481,271,1
381,271,1
232,271,0
162,271,1
768,271,1
698,271,1
698,316,1
572,316,1
381,316,1
232,316,1
162,316,1
870,316,0
768,316,0
232,404,0
162,404,1
870,404,1
799,404,0
768,404,1
698,404,1
1123,404,1
918,404,1
799,456,0
768,456,1
698,493,1
572,493,1
381,523,1
232,523,1
1123,551,1
1004,551,1
918,551,1
870,551,0
799,551,1
1004,622,1
918,622,1
870,622,1
