Source,Target
0,1
0,33
1,2
1,34
2,3
2,35
3,4
3,25
4,5
4,26
5,6
5,27
6,7
6,28
7,8
7,16
8,9
8,17
9,10
9,18
10,11
10,19
11,12
11,20
12,13
12,21
13,14
13,22
14,15
14,23
15,24
16,17
16,28
16,41
17,18
17,42
18,19
18,43
19,20
19,44
20,21
20,45
21,22
21,46
22,23
22,47
23,24
23,48
24,49
25,26
25,29
26,27
26,30
27,28
27,31
28,32
29,30
29,36
30,31
30,37
31,32
31,39
32,40
33,34
33,56
34,35
34,57
35,36
35,58
36,37
36,59
37,38
37,60
38,39
38,61
39,40
40,41
40,62
41,42
41,53
42,43
42,54
43,44
43,55
44,45
45,46
46,47
46,50
47,48
47,51
48,49
48,52
49,71
50,51
50,63
51,52
51,64
52,65
53,54
53,66
54,55
54,67
55,68
56,57
57,58
58,59
59,60
60,61
61,62
62,72
63,64
63,70
64,65
64,77
65,78
66,67
66,73
67,68
67,74
68,69
69,70
69,74
69,75
70,77
70,76
71,78
71,79
72,73
73,74
74,75
75,76
76,77
77,78
78,79
