Source,Target
0,1
0,21
1,14
2,3
2,10
3,12
4,5
4,7
5,8
6,7
6,33
7,8
7,35
8,9
9,10
9,36
10,11
11,12
11,37
12,13
13,19
14,15
14,26
15,16
15,28
16,17
16,22
17,18
17,23
18,31
19,20
19,39
20,21
20,40
21,24
22,23
22,29
23,30
24,25
24,41
25,26
25,32
26,27
27,28
27,32
27,48
28,29
28,49
29,30
30,31
31,46
32,41
32,47
33,34
34,35
34,42
35,36
35,43
36,37
37,38
37,54
38,39
38,44
39,40
40,41
42,43
44,45
44,55
45,57
46,50
46,62
47,48
47,58
48,49
49,50
49,51
50,52
51,52
51,60
52,61
53,54
53,67
54,55
54,69
55,56
55,70
56,57
56,63
57,64
58,59
59,60
59,65
60,61
60,66
61,62
63,64
63,71
65,66
67,68
68,69
68,72
69,70
69,73
70,71
70,74
72,73
73,74
