Source,Target
0,1
0,10
1,2
1,11
2,3
2,12
3,4
3,14
4,5
4,15
5,6
5,16
6,7
6,17
7,8
7,18
8,9
8,19
9,20
10,11
10,25
11,12
11,26
12,13
12,27
13,14
13,24
14,15
14,23
15,16
16,17
17,18
18,19
19,20
19,21
20,22
21,22
21,31
22,32
23,24
23,35
24,27
24,34
25,26
25,28
26,27
26,30
27,33
28,29
28,36
29,30
29,37
30,38
31,32
31,49
32,50
33,34
33,42
34,35
34,43
35,44
36,37
36,39
37,38
37,40
38,41
39,40
39,51
40,41
41,42
41,52
42,43
42,53
43,44
44,45
44,54
45,46
45,65
46,47
46,61
47,48
47,62
48,49
48,63
49,50
49,59
50,60
51,52
51,55
52,53
52,56
53,54
53,57
54,58
55,56
55,68
56,57
56,69
57,58
57,67
58,64
59,60
59,63
61,62
61,65
62,63
64,65
64,66
66,67
67,69
68,69
