Source,Target
0,1
0,14
0,22
1,2
1,23
2,3
2,24
3,4
3,25
4,5
4,26
5,6
5,27
6,7
6,28
7,29
8,9
8,15
9,10
9,16
10,11
10,17
11,12
11,18
12,13
12,19
13,14
13,20
14,21
15,16
15,39
16,17
16,40
17,18
17,41
18,19
18,42
19,20
19,43
20,21
20,44
21,22
21,45
22,23
22,30
23,24
23,32
24,25
24,33
25,26
25,34
26,27
26,35
27,28
27,36
28,29
28,37
29,38
30,31
30,45
30,62
31,32
31,63
32,33
33,34
33,47
34,35
35,36
35,48
36,37
37,38
38,46
39,40
39,55
40,41
40,56
41,42
41,57
42,43
42,58
43,44
43,59
44,45
44,60
45,61
46,48
46,49
47,48
47,50
48,51
49,51
49,54
50,51
50,52
51,53
52,53
52,65
53,54
53,66
54,64
55,56
56,57
57,58
58,59
59,60
60,61
61,62
62,63
64,66
64,67
65,66
65,68
66,69
67,69
68,69
