Source,Target
0,1
0,23
1,2
1,24
2,3
2,25
3,4
3,26
4,5
4,16
5,6
5,17
6,7
6,18
7,8
7,19
8,9
8,28
9,10
9,29
10,11
10,30
11,12
11,31
12,13
12,32
13,14
13,20
14,15
14,21
15,22
16,17
16,27
17,18
17,37
18,19
18,44
19,45
20,21
20,51
21,22
21,52
22,53
23,24
23,38
24,25
24,39
25,26
25,33
26,27
26,35
27,36
28,29
28,46
29,30
30,31
30,48
31,32
32,50
33,34
33,40
34,35
34,41
35,36
35,42
36,37
37,43
38,39
38,54
39,40
39,55
40,41
40,56
41,42
42,43
42,57
43,44
43,58
44,45
44,59
45,46
45,60
46,47
47,48
47,61
48,49
48,62
49,50
49,63
50,51
51,52
51,64
52,53
52,65
53,66
54,55
54,67
55,56
55,68
56,57
56,69
57,58
57,70
58,59
58,71
59,60
59,72
60,61
60,73
61,62
61,74
62,63
62,75
63,64
63,76
64,65
64,77
65,66
65,78
66,79
67,68
67,85
68,69
68,86
69,70
69,87
70,71
70,88
71,72
71,89
72,73
73,74
74,75
75,76
75,80
76,77
76,81
77,78
77,82
78,79
78,83
79,84
80,81
80,90
81,82
81,91
82,83
82,92
83,84
83,93
84,94
85,86
85,95
86,87
86,96
87,88
87,97
88,89
88,98
89,99
90,91
91,92
92,93
93,94
95,96
96,97
97,98
98,99
