Source,Target
0,1
0,15
1,2
1,30
2,3
2,31
3,4
3,32
4,10
5,6
5,17
6,7
6,21
7,8
7,22
8,9
8,23
9,12
10,11
10,34
11,35
12,13
12,25
13,14
13,26
14,15
14,27
15,28
16,17
16,18
17,19
18,19
18,46
19,20
20,21
20,47
21,22
22,23
23,24
24,25
24,48
25,26
25,36
26,27
26,37
27,28
27,38
28,29
28,39
29,30
29,43
30,31
31,32
32,33
33,34
33,44
34,35
35,45
36,37
36,49
37,38
37,50
38,39
38,40
39,41
40,41
40,51
41,42
42,43
42,52
43,44
43,53
44,45
44,54
45,55
46,47
46,56
47,48
47,57
48,49
48,58
49,50
49,59
50,60
51,52
51,66
52,53
52,61
53,54
53,62
54,55
56,57
57,58
58,59
58,63
59,60
59,64
60,65
61,62
61,66
61,73
62,74
63,64
63,68
64,65
64,69
65,66
65,70
66,72
67,68
67,85
68,69
68,76
69,70
69,77
70,71
70,78
71,72
71,79
72,73
72,80
73,74
73,81
74,75
74,82
75,84
76,77
76,86
77,78
78,79
79,80
79,102
80,81
81,82
82,83
83,84
83,88
84,90
85,86
85,91
86,93
87,88
87,95
88,89
88,96
89,90
89,97
91,92
92,93
92,98
93,94
93,99
94,100
95,96
95,103
96,97
97,108
98,99
98,104
99,100
100,101
101,102
101,105
102,103
102,106
103,107
104,105
105,106
106,107
107,108
