x,y,column
603,39,0
503,39,0
833,39,0
728,39,0
603,93,1
503,93,1
448,93,1
367,93,1
325,93,1
1011,93,1
970,93,1
883,93,1
833,93,1
728,93,1
367,145,1
325,145,0
309,145,0
728,145,1
603,145,1
1011,145,0
970,145,0
728,177,1
603,177,1
503,209,1
464,209,1
448,209,1
387,209,0
367,209,1
325,209,1
309,209,0
762,209,1
728,209,1
695,209,0
632,209,1
603,209,1
575,209,1
1011,209,1
970,209,0
940,209,0
883,209,1
833,209,1
575,264,1
537,264,0
503,264,1
464,264,1
883,264,0
833,264,1
762,264,1
503,282,0
464,282,1
387,282,1
325,282,0
632,282,1
575,282,1
1011,282,1
940,282,0
883,282,1
537,309,0
503,309,0
883,309,0
833,309,1
762,309,1
762,334,1
695,334,1
675,334,0
632,334,1
603,334,1
575,334,1
537,334,0
503,334,0
537,379,1
503,379,1
429,379,1
833,379,1
762,379,1
728,379,1
728,399,0
675,399,0
632,399,1
603,399,0
537,399,0
537,440,1
503,440,0
464,440,0
429,440,1
387,440,1
883,440,1
833,440,1
803,440,1
762,440,0
728,440,1
464,473,0
429,473,0
387,473,1
883,473,1
833,473,0
803,473,0
883,564,1
803,564,1
728,564,1
632,564,1
537,564,1
464,564,1
387,564,0
728,607,0
632,607,0
537,607,0
