Source,Target
0,1
0,13
0,15
1,2
1,18
2,3
2,19
3,4
3,20
4,5
4,21
5,6
5,22
6,7
6,23
7,8
7,24
8,9
8,25
9,10
9,26
10,11
10,27
11,12
11,29
12,53
13,16
14,15
14,16
14,30
15,17
16,32
17,18
17,31
18,19
18,38
19,20
19,43
20,21
20,44
21,22
21,45
22,23
22,46
23,24
23,47
24,25
24,48
25,26
25,49
26,27
26,50
27,28
27,33
28,29
28,34
29,35
30,31
30,32
30,36
31,37
32,39
33,34
33,51
34,35
35,52
36,37
36,39
37,38
37,41
38,42
39,54
40,41
40,54
40,55
41,42
42,43
42,56
43,44
43,60
44,45
44,61
45,46
45,62
46,47
46,63
47,48
47,64
48,49
48,65
49,50
49,66
50,51
50,67
51,52
51,68
52,53
52,69
53,70
54,87
55,56
55,57
56,59
57,58
57,71
58,59
58,72
59,60
59,73
60,61
60,76
61,62
61,77
62,63
62,78
63,64
63,79
64,65
64,80
65,66
65,81
66,67
66,82
67,68
67,83
68,69
68,84
69,70
69,85
70,86
71,72
71,74
72,73
73,75
74,75
74,87
75,76
76,77
77,78
78,79
79,80
80,81
81,82
82,83
83,84
84,85
85,86
