Source,Target
0,1
0,18
0,23
1,2
1,24
2,3
2,19
3,4
3,21
4,5
4,28
5,6
5,29
6,7
6,30
7,8
7,31
8,9
8,32
9,10
9,33
10,11
10,34
11,12
11,35
12,36
13,14
13,37
14,15
14,38
15,16
15,39
16,17
16,40
17,18
17,41
18,22
19,20
19,25
20,21
20,26
21,27
22,23
22,55
23,24
23,56
24,25
24,57
25,26
25,58
26,27
26,59
27,28
27,60
28,29
28,61
29,30
29,47
30,31
30,48
31,32
31,49
32,33
32,42
33,34
33,43
34,35
34,44
35,36
35,45
36,46
37,38
37,50
38,39
38,51
39,40
39,52
40,41
40,53
41,54
42,43
42,49
43,44
44,45
45,46
46,168
47,48
47,61
47,83
48,49
48,84
49,85
50,51
50,68
51,52
52,53
52,69
53,54
54,55
54,70
55,56
55,62
56,57
56,63
57,58
57,64
58,59
58,65
59,60
60,61
60,66
61,67
62,63
62,70
62,74
63,64
63,75
64,65
64,76
65,66
65,77
66,67
66,78
67,79
68,69
68,71
69,70
69,72
70,73
71,72
71,91
72,73
72,92
73,74
73,88
74,75
74,89
75,76
75,90
76,77
76,86
77,78
77,87
78,79
78,81
79,82
80,81
80,87
80,98
81,82
82,83
82,99
83,84
83,109
84,85
84,110
85,111
86,87
86,90
87,97
88,89
88,92
88,95
89,90
90,96
91,92
91,93
92,94
93,94
93,102
94,95
94,103
95,96
95,104
96,97
96,105
97,98
97,106
98,99
98,100
99,101
100,101
100,106
100,107
101,108
102,103
102,117
103,104
103,118
104,105
104,112
105,106
105,114
106,116
107,108
107,116
107,126
108,109
108,139
109,110
109,140
110,111
110,141
111,142
112,113
112,118
112,121
113,114
113,122
114,115
114,123
115,116
115,124
116,125
117,118
117,119
118,120
119,120
119,127
120,121
120,128
121,122
121,129
122,123
122,130
123,124
123,131
124,125
124,132
125,126
125,133
126,138
127,128
127,143
128,129
128,144
129,130
129,145
130,131
130,134
131,132
131,135
132,133
132,136
133,137
134,135
134,145
134,149
135,136
135,150
136,137
136,151
137,138
137,152
138,139
138,153
139,140
139,154
140,141
140,164
141,142
141,165
142,166
143,144
143,146
144,145
144,147
145,148
146,147
146,155
147,148
147,156
148,149
148,157
149,150
149,158
150,151
150,159
151,152
151,160
152,153
152,161
153,154
153,162
154,163
155,156
156,157
157,158
158,159
159,160
160,161
161,162
162,163
163,164
164,165
165,166
166,167
167,168
