Source,Target
0,1
0,18
1,2
1,19
2,3
2,10
3,4
3,11
4,5
4,12
5,6
5,13
6,7
6,14
7,8
7,15
8,9
8,16
9,17
10,11
10,20
11,12
11,21
12,13
12,22
13,14
13,23
14,15
14,24
15,16
15,25
16,17
16,26
17,29
18,19
18,33
19,20
19,34
20,21
20,35
21,22
22,23
23,24
24,25
25,26
26,27
27,28
27,30
28,29
28,31
29,32
30,31
30,36
31,32
31,37
32,38
33,34
33,39
34,35
34,40
35,41
36,37
36,42
37,38
37,43
38,44
39,40
39,45
40,41
40,46
41,47
42,43
42,57
43,44
43,58
44,59
45,46
45,48
46,47
46,49
47,50
48,49
48,68
49,50
49,69
50,51
50,60
51,52
51,61
52,53
52,62
53,54
53,63
54,55
54,64
55,56
55,65
56,57
56,66
57,58
58,59
59,67
60,61
60,69
61,62
61,70
62,63
62,71
63,64
63,72
64,65
64,73
65,66
65,74
66,67
66,75
67,76
68,69
70,71
71,72
72,73
73,74
74,75
75,76
