Source,Target
0,1
0,21
1,2
1,22
2,3
2,19
3,20
4,5
4,25
5,6
5,26
6,7
6,27
7,8
7,28
8,9
8,29
9,10
9,30
10,11
10,31
11,12
11,32
12,33
13,14
13,38
14,15
14,39
15,16
15,40
16,17
16,41
17,18
17,42
18,43
19,20
19,36
20,37
21,22
21,34
22,35
23,24
23,43
23,45
24,25
24,46
25,26
25,47
26,27
27,28
27,48
28,29
29,30
29,49
30,31
31,32
32,33
32,50
33,34
33,51
34,35
34,53
35,36
36,37
37,54
38,39
38,55
39,40
39,56
40,41
40,63
41,42
41,64
42,43
42,65
43,44
44,45
44,66
45,46
45,67
46,47
46,68
47,48
47,69
48,49
49,50
50,51
50,76
51,52
51,57
52,53
52,58
53,54
53,59
54,60
55,56
55,61
56,62
57,58
57,77
58,59
59,60
59,78
60,79
61,62
62,63
63,64
64,65
65,66
66,67
66,70
67,68
67,71
68,69
68,72
69,73
70,71
70,83
71,72
71,84
72,73
72,85
73,74
73,86
74,75
74,88
75,76
75,90
76,77
76,92
77,78
77,80
78,79
78,81
79,82
80,81
80,94
81,82
81,95
82,96
83,84
83,106
84,85
84,107
85,86
85,108
86,87
86,109
87,88
87,97
88,89
88,98
89,90
89,99
90,91
90,103
91,92
91,104
92,93
93,94
93,105
94,95
95,96
97,98
97,100
98,99
98,101
99,102
100,101
100,109
100,114
101,102
101,115
102,103
102,116
103,104
103,117
104,105
104,118
105,119
106,107
106,110
107,108
107,111
108,109
108,112
109,113
110,111
111,112
112,113
113,114
114,115
115,116
116,117
117,118
118,119
