x,y,column
232,167,1
123,167,1
535,167,1
426,167,1
847,167,1
738,167,1
1150,167,1
1041,167,1
123,192,1
23,192,1
426,192,1
366,192,1
292,192,1
232,192,1
738,192,1
637,192,1
535,192,1
1041,192,1
981,192,1
907,192,1
847,192,1
1251,192,1
1150,192,1
232,224,0
123,224,0
535,224,0
426,224,0
847,224,0
738,224,0
1150,224,0
1041,224,0
1251,302,1
1150,302,1
1041,302,1
981,302,1
907,302,1
847,302,1
738,302,1
637,302,1
535,302,1
426,302,1
366,302,1
292,302,1
232,302,1
123,302,1
23,302,1
123,344,1
23,344,1
426,344,0
366,344,1
329,344,1
292,344,1
232,344,0
738,344,1
637,344,0
535,344,1
1041,344,0
981,344,1
944,344,1
907,344,1
847,344,0
1251,344,1
1150,344,1
1251,462,1
1150,462,1
1041,462,0
944,462,1
847,462,0
738,462,1
637,462,1
535,462,1
426,462,0
329,462,1
232,462,0
123,462,1
23,462,1
