x,y,column
968,46,1
899,46,0
832,46,1
765,46,0
698,46,1
631,46,0
564,46,1
497,46,0
419,46,1
380,46,0
340,46,0
301,46,1
968,179,1
933,179,0
899,179,1
866,179,0
832,179,1
800,179,0
765,179,1
732,179,0
698,179,1
665,179,0
631,179,1
564,179,1
531,179,0
497,179,1
464,179,0
419,179,1
380,179,0
340,179,0
301,179,1
968,320,1
933,320,0
899,320,0
866,320,0
832,320,1
800,320,0
765,320,0
732,320,0
698,320,1
665,320,0
631,320,0
598,320,0
564,320,1
531,320,0
497,320,0
464,320,0
419,320,1
380,320,0
340,320,0
301,320,1
968,462,1
933,462,0
899,462,0
866,462,0
832,462,1
800,462,0
765,462,0
732,462,0
698,462,1
665,462,0
631,462,0
598,462,0
564,462,1
531,462,0
497,462,0
464,462,0
419,462,1
380,462,0
340,462,0
301,462,1
968,601,1
933,601,0
899,601,0
866,601,0
832,601,1
800,601,0
765,601,0
732,601,0
698,601,1
665,601,0
631,601,0
598,601,0
564,601,1
531,601,0
497,601,0
464,601,0
419,601,1
380,601,0
340,601,0
301,601,1
