Source,Target
0,1
0,6
1,2
1,7
2,3
2,8
3,4
3,9
4,5
4,10
5,11
6,7
6,15
7,8
7,16
8,9
8,17
9,10
9,18
10,11
10,23
11,22
12,13
12,22
12,32
13,14
13,33
14,34
15,16
15,24
16,17
16,25
17,18
17,26
18,19
18,27
19,20
19,28
20,23
20,29
21,22
21,23
21,30
22,31
23,35
24,25
24,36
25,26
25,37
26,27
26,38
27,28
27,39
28,29
28,40
29,35
29,41
30,31
30,35
30,103
31,32
31,105
32,33
32,42
33,34
33,43
34,44
35,107
36,37
36,56
37,38
37,57
38,39
38,58
39,40
39,59
40,41
40,54
41,107
41,55
42,43
42,105
42,48
43,44
43,49
44,50
45,46
45,53
45,69
46,47
46,70
47,71
48,49
48,104
48,75
49,50
49,76
50,51
50,77
51,52
51,66
52,53
52,67
53,68
54,55
54,59
55,106
56,57
57,58
58,59
60,61
60,106
60,63
61,62
61,102
61,64
62,104
62,65
63,64
63,72
64,65
64,73
65,74
66,67
66,77
66,93
67,68
67,94
68,69
68,95
69,70
69,96
70,71
70,97
71,98
72,73
72,78
73,74
73,79
74,75
74,80
75,76
75,90
76,77
76,91
77,92
78,79
78,81
79,80
79,82
80,83
81,82
81,84
82,83
82,85
83,86
84,85
84,87
85,86
85,88
86,89
87,88
87,99
88,89
88,100
89,101
90,91
90,101
91,92
92,93
93,94
94,95
95,96
96,97
97,98
99,100
100,101
102,103
102,104
102,106
103,105
103,107
104,105
106,107
