x,y,column
332,61,0
246,61,0
161,61,0
1113,61,0
1028,61,0
941,61,0
404,94,1
332,94,1
246,94,0
161,94,1
91,94,0
50,94,1
1222,94,1
1183,94,0
1113,94,1
1028,94,0
941,94,1
869,94,1
161,173,0
121,173,0
91,173,0
50,173,1
441,173,0
404,173,1
370,173,1
332,173,0
941,173,0
903,173,1
869,173,1
833,173,0
1222,173,1
1183,173,0
1152,173,0
1113,173,0
161,201,0
121,201,0
370,201,0
332,201,0
941,201,0
903,201,0
1152,201,0
1113,201,0
121,251,0
50,251,1
441,251,1
370,251,0
332,251,1
279,251,1
246,251,0
213,251,1
161,251,1
1222,251,1
1152,251,0
1113,251,1
1061,251,1
1028,251,0
995,251,1
941,251,1
903,251,0
833,251,1
370,288,1
279,288,1
213,288,1
161,288,0
1113,288,0
1061,288,1
995,288,1
903,288,1
610,324,0
516,324,0
758,324,0
665,324,0
370,353,1
279,353,1
246,353,0
213,353,1
161,353,0
758,353,1
665,353,1
610,353,1
516,353,1
1113,353,0
1061,353,1
1028,353,0
995,353,1
903,353,1
121,388,0
50,388,1
516,388,1
441,388,1
370,388,0
332,388,1
279,388,0
246,388,1
213,388,0
161,388,1
1222,388,1
1152,388,0
1113,388,1
1061,388,0
1028,388,1
995,388,0
941,388,1
903,388,0
833,388,1
758,388,1
161,434,0
121,434,0
370,434,0
332,434,0
941,434,0
903,434,0
1152,434,0
1113,434,0
161,465,0
121,465,0
91,465,1
50,465,1
516,465,0
489,465,0
441,465,1
404,465,1
370,465,0
332,465,0
665,465,1
610,465,1
941,465,0
903,465,0
869,465,1
833,465,1
784,465,0
758,465,0
1222,465,1
1183,465,1
1152,465,0
1113,465,0
833,513,0
784,513,0
758,513,1
692,513,0
665,513,1
637,513,1
610,513,1
582,513,0
516,513,1
489,513,0
441,513,0
404,546,1
332,546,0
246,546,1
161,546,0
91,546,1
1183,546,1
1113,546,0
1028,546,1
941,546,0
869,546,1
332,583,0
246,583,0
161,583,0
833,583,1
758,583,1
692,583,0
637,583,1
582,583,0
516,583,1
441,583,1
1113,583,0
1028,583,0
941,583,0
