x,y,column
1092,29,1
890,29,0
687,29,0
585,29,0
282,29,0
180,36,1
164,36,1
78,36,1
281,43,0
391,38,0
376,38,0
492,38,0
477,38,0
585,43,0
686,43,0
796,38,0
781,38,0
1193,36,1
1092,43,1
992,36,0
889,43,0
180,85,0
78,85,0
281,231,0
584,231,0
889,231,0
281,244,0
180,237,1
164,237,1
78,237,1
391,236,0
376,236,0
492,236,0
477,236,0
584,244,0
694,244,0
681,234,0
1193,237,1
1091,237,1
992,237,0
889,244,0
796,236,0
781,236,0
180,335,0
78,335,0
281,335,0
391,335,0
376,335,0
492,335,0
477,335,0
585,335,0
686,335,0
1193,335,0
1092,335,0
992,335,0
890,335,0
796,335,0
781,335,0
329,399,0
282,399,1
233,399,0
180,399,0
125,399,0
78,399,1
532,399,0
492,399,1
477,399,1
437,399,0
391,399,0
376,399,0
734,399,0
687,399,1
640,399,0
585,399,0
1193,399,0
1092,399,1
992,399,0
890,399,1
842,399,0
796,399,0
781,399,0
233,464,0
180,464,0
125,464,0
78,464,0
329,464,0
281,464,0
437,464,0
391,464,0
376,464,0
532,464,0
492,464,0
477,464,0
640,464,0
585,464,0
734,464,0
686,464,0
890,464,0
842,464,0
796,464,0
781,464,0
282,570,1
180,570,0
78,570,1
687,570,1
585,570,0
492,570,1
477,570,1
391,570,0
376,570,0
890,570,1
796,570,0
781,570,0
180,602,0
78,602,0
281,602,0
391,602,0
376,602,0
492,602,0
477,602,0
585,602,0
686,602,0
890,602,0
796,602,0
781,602,0
