Source,Target
0,1
0,11
0,24
1,2
1,25
2,3
2,26
3,38
4,5
4,40
5,6
5,16
6,7
6,17
7,8
7,15
8,9
8,14
9,10
9,13
10,11
10,12
11,23
12,22
13,21
14,20
15,18
16,17
16,27
17,18
18,19
18,28
19,20
19,29
20,21
20,30
21,22
21,31
22,23
22,32
23,24
23,33
24,25
24,34
25,26
26,35
27,28
27,41
28,29
28,43
29,30
30,31
30,44
31,32
31,45
32,33
32,46
33,34
33,39
34,35
34,36
35,37
36,37
36,39
36,54
37,38
38,55
39,46
39,53
40,41
40,47
41,42
42,43
42,48
43,44
43,49
44,45
44,50
45,46
45,51
46,52
47,48
47,56
48,49
48,57
49,50
49,58
50,51
50,61
51,52
51,62
52,53
52,63
53,54
53,64
54,55
54,65
55,66
56,57
56,59
57,58
58,60
59,60
59,73
60,61
60,74
61,62
61,72
62,63
62,70
63,64
63,71
64,65
64,69
65,66
65,67
66,68
67,68
67,69
69,71
70,71
70,72
72,74
73,74
